event_info,threat_level_id,num_domains,num_ips,num_urls,has_multiple_ip_ranges,unique_ip_countries,avg_domain_entropy,avg_length_of_urls,criticite
OSINT - [Emering] FIN7 JScript Loader Malware,3,1,0,1,0,0,3.640223928941852,24.0,1.0
Targeted phishing - PDF documents / phishkit,3,0,0,9,0,0,0.0,54.22222222222222,1.0
HIDDEN COBRA - North Korean Malicious Cyber Activity (MAR-10135536.r21.v2),3,0,0,0,0,0,0.0,0.0,1.0
OSINT - A journey to Zebrocy land,3,0,0,4,0,0,0.0,51.75,1.0
OSINT -   Sorpresa! JasperLoader targets Italy with a new bag of tricks,3,7,6,3,1,1,3.193914158117935,58.66666666666666,1.0
SMTP attackers honeypot logs for 2019-05-26,3,0,43,0,1,1,0.0,0.0,1.0
Script-maze historical malware seen,3,0,0,21,0,0,0.0,29.61904761904762,1.0
Emissary Panda Attacks Middle East Government Sharepoint Servers by Palo Alto Unit42,1,0,1,2,0,1,0.0,65.5,0.0
Linux server infection with coinminers (derived from original post with iptables rules),3,0,0,1,0,0,0.0,30.0,1.0
OSINT - FlawedAmmy RAT,3,0,1,0,0,1,0.0,0.0,1.0
OSINT - Gaining New Visibility into Financial Threats,3,0,7,4,1,1,0.0,65.5,1.0
OSINT - Spam Warns about Boeing 737 Max Crashes While Pushing Malware,3,2,0,1,0,0,3.378783493486176,109.0,1.0
OSINT - The Elderwood Project,3,17,1,2,0,1,3.075893965438109,83.5,1.0
Dharma Ransomware sample,3,0,0,2,0,0,0.0,106.5,1.0
OSINT - ThreatHunting/India/,3,0,0,2,0,0,0.0,81.5,1.0
OSINT - Trojan downloader found on Google Play by @Maler360,3,0,0,0,0,0,0.0,0.0,1.0
OSINT - Hide â€˜N Seek Botnet Updates Arsenal with Exploits Against Nexus Repository Manager & ThinkPHP,3,0,0,1,0,0,0.0,127.0,1.0
"Information stealer malware via fake malicious document as ""University of Luxembourg""",3,1,2,2,1,1,3.4232517969803373,46.0,1.0
Related malware samples,3,0,0,0,0,0,0.0,0.0,1.0
Soft Cell case - guessed indicators (via Twitter discussion),3,6,3,2,1,1,2.723308333814104,81.5,1.0
Soft Cell case - Related indicators from correlations,3,28,6,22,1,1,2.964248024826232,30.40909090909091,1.0
An Analysis of Linux.Ngioweb Botnet,3,300,26,1,1,1,3.704988778038196,67.0,1.0
OSINT - OSX/Linker: New Mac malware attempts zero-day Gatekeeper bypass,3,0,1,2,0,1,0.0,85.5,1.0
OSINT - Threat Spotlight: Ratsnif - New Network Vermin from OceanLotus,3,2,1,1,0,1,3.2644466495278337,108.0,1.0
OSINT -  SWEED: Exposing years of Agent Tesla campaigns,3,58,9,23,1,1,3.3277241754907254,39.21739130434783,1.0
OSINT - Turla renews its arsenal with Topinambour,3,0,6,1,0,1,0.0,71.0,1.0
"2019-07-18: Newer ""PoSeidon"" aka ""FindPOS"" aka ""FindStr"" 15.10 Point-of-Sale Malware",2,0,0,5,0,0,0.0,40.8,0.0
OSINT - From Carnaval to Cinco de Mayo â€“ The journey of Amavaldo,3,0,0,1,0,0,0.0,67.0,1.0
OSINT - Sharpening the Machete,3,13,6,2,1,1,3.077356388898449,75.0,1.0
OSINT -  Recent Cloud Atlas activity,3,0,2,1,1,1,0.0,57.0,1.0
OSINT - Ruby/Gem Warning! is rest-client 1.6.13 hijacked? #713,3,1,1,2,0,1,2.646439344671016,43.0,1.0
OSINT - Emotet is back,3,0,25,2,1,1,0.0,58.5,1.0
OSINT - Mirai - Loligang bot,3,0,1,12,0,1,0.0,35.5,1.0
OSINT - Gamaredon group,3,0,0,0,0,0,0.0,0.0,1.0
SectorJ04 Groupâ€™s Increased Activity in 2019,3,0,0,1,0,0,0.0,84.0,1.0
OSINT - ESET discovered an undocumented backdoor used by the infamous Stealth Falcon group,3,5,3,1,1,1,3.5548325857755856,72.0,1.0
On-memory post exploit payloads from encoded binary,2,1,1,3,0,1,3.277613436819116,28.33333333333333,0.0
OSINT - New Gootkit Banking Trojan campaign against Italian Companies and Users.,3,3,3,2,1,1,3.222808088918933,32.5,1.0
OSINT - Emotet Updated C2 Info 9/20,3,0,0,0,0,0,0.0,0.0,1.0
MISSING LINK: Tibetan Groups Targeted with Mobile Exploits,1,15,12,32,1,1,3.141406040327729,38.09375,0.0
New IoT multiplatform Linux malware: Linux/AirDropBot,3,0,6,1,1,1,0.0,74.0,1.0
OSINT - #EmissaryPanda #APT older sample (2018),3,1,0,0,0,0,2.8464393446710154,0.0,1.0
OSINT - Chrome 0-day exploit CVE-2019-13720 used in Operation WizardOpium,3,2,1,2,0,1,3.452819531114783,91.0,1.0
OSINT - Turla/Venomous Bear Implants,3,0,0,0,0,0,0.0,0.0,1.0
OSINT - Dans lâ€™Å“il de notre CyberSOC : la campagne malspam Aggah diversifie ses outils,3,10,0,7,0,0,3.1820737808815545,43.85714285714285,1.0
IECrypt sample analysed with VMRay Analyzer Report for Sample #245141 (IECrypt),3,0,0,0,0,0,0.0,0.0,1.0
OSINT - BitPaymer Source Code Fork: Meet DoppelPaymer Ransomware and Dridex 2.0,3,0,0,1,0,0,0.0,70.0,1.0
OSINT - Trojan.ElectrumDoSMiner -  a Trojan responsible for the denial of service attacks against Electrum bitcoin wallets.,3,0,4,1,1,1,0.0,65.0,1.0
OSINT -  Wrong hashes (from getmonero.org) #6151 - malicious binaries,1,5,2,6,1,1,3.20476399149718,62.16666666666666,0.0
Malicious PyPI packages,1,0,0,0,0,0,0.0,0.0,0.0
2019-12-10: TrickBot Project â€œAnchor:â€ Window Into Sophisticated Operation,2,0,0,1,0,0,0.0,103.0,0.0
OSINT - BfV Cyber-Brief Nr. 01/2019 - Hinweis auf aktuelle Angriffskampagne -,1,0,0,0,0,0,0.0,0.0,0.0
OSINT -  GALLIUM: Targeting global telecom,1,7,0,2,0,0,2.691407143269232,91.5,0.0
Emotet in Depth TTP 10-07-19,2,0,0,31,0,0,0.0,41.064516129032256,0.0
"OSINT - TA505 evolves ServHelper, uses Predator The Thief and Team Viewer Hijacking",1,0,0,11,0,0,0.0,42.54545454545455,0.0
OSINT - Reversing a real-world 249 bytes backdoor!,3,0,0,1,0,0,0.0,86.0,1.0
OSINT - Letâ€™s play (again) with Predator the thief â€“ Fumik0_'s box,3,1,0,1,0,0,3.9219280948873623,70.0,1.0
OSINT - The #BronzeUnion/#LuckyMouse/#APT27 infection checker,3,0,0,0,0,0,0.0,0.0,1.0
OSINT - Introducing BIOLOAD: FIN7 BOOSTWRITEâ€™s Lost Twin,2,0,0,0,0,0,0.0,0.0,0.0
OSINT - Spam via mobile phone,3,0,0,1,0,0,0.0,41.0,1.0
OSINT -  More than a Dozen Obfuscated APT33 Botnets Used for Extreme Narrow Targeting,1,11,0,1,0,0,3.346688209746169,137.0,0.0
Muhstik Botnet Attacks Tomato Routers,2,1,3,6,1,1,3.0,42.5,0.0
OSINT - First Node.js-based Ransomware : Nodera,3,0,0,1,0,0,0.0,66.0,1.0
OSINT - Iranian PupyRAT Bites Middle Eastern Organizations,1,0,2,0,1,1,0.0,0.0,0.0
VBS Downloader and Defender Control,3,0,9,2,1,1,0.0,52.5,1.0
Emotet/Trickbot,3,5,2,9,1,1,3.5315924986670013,46.11111111111112,1.0
XMRig and OPSEC Fail,3,0,1,1,0,1,0.0,60.0,1.0
Ako Ransomware,3,0,1,2,0,1,0.0,56.0,1.0
Emotet - Trickbot - CobaltStrike - gtag mor85,3,0,2,4,1,1,0.0,68.75,1.0
Updating: Tracking Powershell Empire C2 via Urlscan,2,0,11,12,1,1,0.0,33.666666666666664,0.0
Warzone RAT,3,0,0,3,0,0,0.0,11.333333333333334,1.0
Dever Ransomware,3,0,1,1,0,1,0.0,71.0,1.0
XMRig & Masscan,3,0,1,0,0,1,0.0,0.0,1.0
IRS Doc Malware,3,3,8,2,1,1,3.632256157159597,64.0,1.0
Trickbot and AdFind Recon,3,0,2,9,1,1,0.0,48.22222222222222,1.0
Ostap Maldoc Samples,3,1,2,1,1,1,3.5110854081804272,79.0,1.0
Racoon Stealer,3,1,0,5,0,0,3.403989446485262,43.0,1.0
Interesting Recon Script,3,0,0,3,0,0,0.0,40.66666666666666,1.0
Remcos RAT 02-28-20,3,20,2,1,1,1,3.2533116128683317,95.0,1.0
Harma and Odveta Ransomware,3,0,4,1,1,1,0.0,67.0,1.0
"Rhombus - Linux DDoS botnet aims VPS & IoT, w/persistence & dropper",3,0,4,1,1,1,0.0,91.0,1.0
OSINT - revengeRAT targeting France,3,6,1,2,0,1,3.1108824321375064,118.0,1.0
OSINT - new sample of operation lagtime TA428,3,0,1,1,0,1,0.0,63.0,1.0
Trickbot Gtag QW1,3,2,2,4,1,1,3.318042704090214,44.0,1.0
Trickbot Gtag lib693/tt0002,3,0,40,2,1,1,0.0,46.0,1.0
Lokibot Equation Editor Sample,3,0,2,4,1,1,0.0,83.0,1.0
OSINT - Pivot from IP address (105.235.129.138) where the C2 was running,3,0,1,0,0,1,0.0,0.0,1.0
Trickbot to Ryuk in Two Hours,2,1,9,1,1,1,3.238901256602631,69.0,0.0
Ursnif Campaign f1.pipen.at,3,17,6,1,1,1,2.7872432329446672,56.0,1.0
Trickbot to Pyxie,3,3,59,1,1,1,3.2794809294363696,50.0,1.0
Linux/Mirai-Hilix (w/New TABLE encoder) aims Realtek & Huawei routers,3,0,4,4,1,1,0.0,67.25,1.0
KuGou trojan backdoor campaign aim RDP on HFS panels,2,2,3,1,1,1,2.725480556997868,61.0,0.0
Linux/KAITEN AK47(a Mod-Telnet-Scanner) & Echo-loader hexstrings spread,3,0,5,1,1,1,0.0,68.0,1.0
OSINT - TA505 IoC - 2020-06-06,2,0,1,2,0,1,0.0,46.5,0.0
OSINT - New Cyber Operation Targets Italy: Digging Into the Netwire Attack Chai,3,1,1,1,0,1,3.796217602590056,103.0,1.0
OSINT - IQ-FA006:Dridex XLS Documents with Fancy Lures,3,1,0,16,0,0,3.29277019393699,47.125,1.0
Dharma Ransomware Event,3,0,1,1,0,1,0.0,79.0,1.0
Dridex to Empire,3,0,15,1,1,1,0.0,74.0,1.0
Linux/CDRThief — Indicators of Compromise - Who is calling? CDRThief targets Linux VoIP softswitches,2,0,6,2,1,1,0.0,71.0,0.0
Ransomware Activity Targeting the Healthcare and Public Health Sector,1,12,5,1,1,1,3.1289671025109302,144.0,0.0
"OSINT - Anatomy of Attack: Inside BazarBackdoor to Ryuk Ransomware ""one"" Group via Cobalt Strike",1,24,0,1,0,0,3.3831248872849837,121.0,0.0
OSINT - Egregor: The New Ransomware Variant To Watch,1,0,2,4,1,1,0.0,45.0,0.0
OSINT - UNC2452 / SUNBURST @vxunderground OSINT related findings,1,0,0,1,0,0,0.0,68.0,0.0
OSINT Threat Advisory: SolarWinds supply chain attack,1,15,0,1,0,0,3.502875469815244,79.0,0.0
"RegretLocker - compiled information, activity and samples",2,0,1,6,0,1,0.0,71.33333333333333,0.0
RegretLocker - VMRay Analyzer Report for Sample #1500977,3,11,8,13,1,1,2.5952953092390523,16.692307692307693,1.0
OSINT - Egregor RaaS Continues the Chaos with Cobalt Strike and Rclone,2,0,5,10,1,1,0.0,34.6,0.0
C2-JARM - A list of JARM hashes for different ssl implementations used by some C2 tools.,3,0,0,1,0,0,0.0,35.0,1.0
OSINT - Babuk Ransomware,3,0,0,3,0,0,0.0,75.66666666666667,1.0
Leonardo S.p.A. Data Breach Analysis blog post from Reaqta,1,2,0,1,0,0,3.4756264761281552,57.0,0.0
OSINT - New campaign targeting security researchers,2,12,0,17,0,0,3.406145323838089,51.1764705882353,0.0
OSINT - Kobalos – A complex Linux threat to high performance computing infrastructure,2,0,0,2,0,0,0.0,90.0,0.0
OSINT - Hildegard: New TeamTNT Malware Targeting Kubernetes,1,0,0,0,0,0,0.0,0.0,0.0
OSINT - AN ANALYSIS OF THE EGREGOR RANSOMWARE,2,0,1,3,0,1,0.0,57.0,0.0
Gamaredon Group (common notes from McAfee and other sources),3,20,0,3,0,0,3.169541273166701,48.66666666666666,1.0
OSINT - IronNetInjector: Turla’s New Malware Loading Tool,2,0,0,0,0,0,0.0,0.0,0.0
March 2021 Exchange Server Security Updates for older Cumulative Updates of Exchange Server,1,0,0,0,0,0,0.0,0.0,0.0
OSINT - DearCry ransomware (abusing Exchange Server),1,0,0,0,0,0,0.0,0.0,0.0
CISA.gov - AA21-062A Mitigate Microsoft Exchange Server Vulnerabilities,3,0,15,0,1,1,0.0,0.0,1.0
OSINT  - Analyzing attacks taking advantage of the Exchange Server vulnerabilities,2,3,0,4,0,0,3.32210926936767,22.0,0.0
FireEye Mandiant PulseSecure Exploitation Countermeasures,1,0,0,2,0,0,0.0,78.5,0.0
Netfilter Rootkit Samples - F. Roth - Google sheet + expansion,1,0,0,2,0,0,0.0,80.0,0.0
Kaseya ransomware attack - indicators and information publicly available,1,43,0,4,0,0,3.3286444919872604,67.0,0.0
OSINT -  Protecting customers from a private-sector offensive actor using 0-day exploits and DevilsTongue malware,1,17,0,0,0,0,3.558611898108162,0.0,0.0
OSINT - NSO related domains,1,1407,0,0,0,0,3.422528344262949,0.0,0.0
Nanocore 20210816,3,2,0,0,0,0,2.888806718409558,0.0,1.0
AA21-110A Exploitation of Pulse Connect Secure Vulnerabilities,3,0,0,0,0,0,0.0,0.0,1.0
OSINT - Mēris botnet,1,37,0,0,0,0,3.3268510646198397,0.0,0.0
TinyTurla - Turla deploys new malware to keep a secret backdoor on victim machines,1,0,0,0,0,0,0.0,0.0,0.0
OINT - Hunting the LockBit Gang's Exfiltration Infrastructures,1,0,3,0,1,1,0.0,0.0,0.0
"Malware Discovered in Popular NPM Package, ua-parser-js",2,1,0,4,0,0,3.4548223999466057,45.25,0.0
UEFI threats moving to the ESP: Introducing ESPecter bootkit,1,4,4,0,1,1,3.3099582153914247,0.0,0.0
CYBERCOM_Malware_Alert -  MuddyWater has been seen using a variety of techniques to maintain access to victim networks.,2,0,0,0,0,0,0.0,0.0,0.0
"OSINT - North Korea’s Lazarus APT leverages Windows Update client, GitHub in latest campaign",2,2,0,0,0,0,3.2878283328535995,0.0,0.0
Compromised host delivering malware (Mirai),1,0,0,6,0,0,0.0,28.166666666666668,0.0
OSINT - Cytrox Spyware Indicators of Compromise,3,323,0,0,0,0,3.1901953788956736,0.0,1.0
HermeticWiper | New Destructive Malware Used In Cyber Attacks on Ukraine,1,0,0,1,0,0,0.0,69.0,0.0
HermeticWiper,1,0,0,4,0,0,0.0,80.0,0.0
CISA - Malware Analysis Report (AR22-055A) - MAR–10369127–1.v1 - MuddyWater,2,0,7,3,1,1,0.0,44.66666666666666,0.0
A22-108A TraderTraitor North Korean State-Sponsored APT Targets Blockchain Companies,3,13,13,4,1,1,3.277200060700859,29.0,1.0
TraderTraitor: North Korean State-Sponsored APT Targets Blockchain Companies,1,0,0,10,0,0,0.0,40.0,0.0
Phishing La Banque Postale - Lookyloo Capture (http://one.doesntexist.com/p/b2ba4),3,0,0,2,0,0,0.0,65.0,1.0
Sample Linux miner - XMring,1,0,0,0,0,0,0.0,0.0,0.0
OSINT - First Exploitation of Follina Seen in the Wild,1,0,0,0,0,0,0.0,0.0,0.0
OSINT - Russia's APT28 uses fear of nuclear war to spread Follina docs in Ukraine,2,2,1,2,0,1,3.166172673823941,45.0,0.0
#StopRansomware: MedusaLocker,1,1,0,15,0,0,4.627763553007399,98.53333333333332,0.0
[TLP:WHITE] Joint CSA: North Korean State-Sponsored Cyber Actors Use Maui Ransomware to Target the Healthcare and Public Health Sector,1,0,0,0,0,0,0.0,0.0,0.0
CISA - MAR-10382254.r1.v1: XMRIG Cryptominer,3,0,0,0,0,0,0.0,0.0,1.0
CSSF - Warnings,2,0,0,0,0,0,0.0,0.0,0.0
Github Repo Compromise Domain MyJino RU,1,1,0,0,0,0,3.169925001442312,0.0,0.0
OSINT - Reservations Requested: TA558 Targets Hospitality and Travel,2,16,1,5,0,1,2.8614114620639115,38.2,0.0
OSINT - JSSLoader: the shellcode edition,3,0,0,0,0,0,0.0,0.0,1.0
Brazil malspam pushes Astaroth (Guildma) malware,1,0,0,5,0,0,0.0,161.4,0.0
Remcos RAT New TTPS – Detection & Response,1,1,2,1,1,1,2.6416041678685938,28.0,0.0
DangerousSavanna: Two-year long campaign targets financial institutions in French-speaking Africa,2,8,11,27,1,1,3.054086937356814,35.407407407407405,0.0
Hezb cryptomining malware,2,0,3,5,1,1,0.0,77.4,0.0
"Buzzing in the Background: BumbleBee, a New Modular Backdoor Evolved From BookWorm",2,0,0,2,0,0,0.0,34.0,0.0
OSINT - Linux malware found on a single compromised Linux host,2,0,0,0,0,0,0.0,0.0,0.0
[OSINT] No Honor Among Thieves - Prynt Stealer’s Backdoor Exposed,1,0,0,4,0,0,0.0,38.5,0.0
Prynt Stealer Spotted In the Wild - A New Info Stealer Performing Clipper And Keylogger Activities,1,0,0,0,0,0,0.0,0.0,0.0
Charting TA2541's Flight,1,0,0,0,0,0,0.0,0.0,0.0
OSINT - Fortinet says SSL-VPN pre-auth RCE bug is exploited in attacks,1,0,7,0,1,1,0.0,0.0,0.0
OSINT (VT Collection) - GodFather Malware Returns Targeting Banking Users,3,0,0,2,0,0,0.0,28.5,1.0
OSINT - Godfather Trojan IOCs,1,4,3,8,1,1,3.4845917361362844,21.25,0.0
Analysis of FG-IR-22-398 – FortiOS - heap-based buffer overflow in SSLVPNd,1,0,19,0,1,1,0.0,0.0,0.0
Microsoft Office 365 Phishing - hosted on IPFS - https://ipfs.io/ipfs/QmdZDtyPrvVegTU7p6JZ5dm3CoZnH2qdEjTRfsUY8Nncwh,3,0,0,2,0,0,0.0,65.0,1.0
Pandora analysis (Ilnas-04570323.exe) - malicious files included in an email,3,0,0,0,0,0,0.0,0.0,1.0
Malicious GitHub user and account - distributing malicious code and running  Sordeal-Stealer,2,0,0,0,0,0,0.0,0.0,0.0
"SNOWYAMBER, HALFRIG, QUARTERRIG - IoC Reference",1,8,3,16,1,1,3.376504607550129,36.375,0.0
SNOWYAMBER - Malware Analysis Report,1,1,0,8,0,0,3.077819531114783,35.75,0.0
HALFRIG - Malware Analysis Report,1,3,0,1,0,0,3.492476869310176,29.0,0.0
QUARTERRIG - Malware Analysis Report,1,1,0,6,0,0,3.3927474104487847,36.333333333333336,0.0
3CX Software Supply Chain Compromise Initiated by a Prior Software Supply Chain Compromise; Suspected North Korean Actor Responsible,1,1,0,1,0,0,3.795088586397732,52.0,0.0
Is Hagga Threat Actor (ab)using FSociety framework ?,2,0,3,0,1,1,0.0,0.0,0.0
An Analysis of Infrastructure linked to the Hagga Threat Actor,2,16,16,0,1,1,3.3662640105144885,0.0,0.0
Volt Typhoon targets US critical infrastructure with living-off-the-land techniques,1,0,0,0,0,0,0.0,0.0,0.0
APT43: North Korean Group Uses Cybercrime to Fund Espionage Operations,1,0,0,0,0,0,0.0,0.0,0.0
Chinese Threat Actors Targeting Europe in SmugX Campaign,1,2,5,0,1,1,3.176664970139768,0.0,0.0
MoustachedBouncer: Espionage against foreign diplomats in Belarus,1,0,0,0,0,0,0.0,0.0,0.0
CISA - MAR-10459736.r1.v1 - WHIRLPOOL Variant,3,0,0,0,0,0,0.0,0.0,1.0
Pandora analysis (NEW ORDER LIST GREEN VALLEY CORP.xlam),3,0,0,0,0,0,0.0,0.0,1.0
Pandora analysis (INV0027378237.7z) - Malicious attachment,3,1,0,0,0,0,3.277613436819116,0.0,1.0
FIN8-LINKED ACTOR TARGETS CITRIX NETSCALER SYSTEMS,2,0,2,0,1,1,0.0,0.0,0.0
Diving Deep into UNC4841 Operations Following Barracuda ESG Zero-Day Remediation (CVE-2023-2868),2,10,62,0,1,1,3.4886391702471684,0.0,0.0
CustomerLoader: a new malware distributing a wide variety of payloads,2,54,4,0,1,1,3.121734890051364,0.0,0.0
Police.CH - Erpresserische Kryptowährung-Adressen,3,0,0,0,0,0,0.0,0.0,1.0
Spyware Telegram mod distributed via Google Play - Evil Telegram doppelganger attacks Chinese users,3,1,0,0,0,0,3.084962500721156,0.0,1.0
AA23-250A: Multiple Nation-State Threat Actors Exploit CVE-2022-47966 and CVE-2022-42475,3,3,23,0,1,1,3.3785697620348003,0.0,1.0
BiBi-Linux: A New Wiper Dropped By Pro-Hamas Hacktivist Group,2,0,0,0,0,0,0.0,0.0,0.0
CVE-2023-46604 (Apache ActiveMQ) Vulnerability Exploited to Infect Systems With Cryptominers and Rootkits,3,0,0,6,0,0,0.0,30.83333333333333,1.0
"AA23-335A: IRGC-Affiliated Cyber Actors Exploit PLCs in Multiple Sectors, Including U.S. Water and Wastewater Systems Facilities",3,0,2,0,1,1,0.0,0.0,1.0
PSA: Fake CVE-2023-45124 Phishing Scam Tricks Users Into Installing Backdoor Plugin,3,1,0,0,0,0,3.471354487013929,0.0,1.0
MAR-10478915-1.v1 Citrix Bleed,3,0,0,0,0,0,0.0,0.0,1.0
AA23-339A Threat Actors Exploit Adobe ColdFusion CVE- 2023-26360 for Initial Access to Government Servers,3,0,1,0,0,1,0.0,0.0,1.0
Phishing targeting Luxembourg services (hosted and served on/from AWS),2,9,5,1,1,1,3.2586627549462945,33.0,0.0
"OSINT -  BattleRoyal, DarkGate Cluster Spreads via Email and Fake Browser Updates",2,5,2,0,1,1,3.557105696063912,0.0,0.0
Active Exploitation of Two Zero-Day Vulnerabilities in Ivanti Connect Secure VPN,1,3,13,0,1,1,3.339237972911965,0.0,0.0
A host (hosted in RU) with only phishing websites,1,0,1,0,0,1,0.0,0.0,0.0
OSINT - KrustyLoader - Rust malware linked to Ivanti ConnectSecure compromises,1,0,0,0,0,0,0.0,0.0,0.0
"OSINT - Cutting Edge, Part 2: Investigating Ivanti Connect Secure VPN Zero-Day Exploitation",1,12,8,0,1,1,3.1351033898093106,0.0,0.0
OSINT - Ivanti Connect Secure: Journey to the core of the DSLog backdoor,1,0,1,0,0,1,0.0,0.0,0.0
AA22-138B Threat Actors Chaining VMware Vulnerabilities for Full System Control,3,2,20,4,1,1,2.5,34.0,1.0
"(fake? exercise) Phishing targeting different organisation in Benelux (""cybersecurity"" company Pistachio)",3,0,1,0,0,1,0.0,0.0,1.0
I-Soon / Anxun data leak in Github,3,0,9,4,1,1,0.0,98.0,1.0
OSINT - ConnectWise ScreenConnect attacks deliver malware,2,0,0,0,0,0,0.0,0.0,0.0
OSINT - Zero-Day Exploitation of Unauthenticated Remote Code Execution Vulnerability in GlobalProtect (CVE-2024-3400),1,1,8,0,1,1,3.0269868333592878,0.0,0.0
BatLoader Continues to Abuse Google Search Ads to Deliver Vidar Stealer and Ursnif,2,29,0,0,0,0,3.3237710557196,0.0,0.0
OSINT - #StopRansomware: Akira Ransomware,2,0,0,0,0,0,0.0,0.0,0.0
OSINT - Potential abuse by Lazarus group using LinkedIn to spread malware,1,0,0,0,0,0,0.0,0.0,0.0
Lazarus infrastructure (pivot via Censys),1,0,6,0,1,1,0.0,0.0,0.0
OSINT - ArcaneDoor - New espionage-focused campaign found targeting perimeter network devices,1,0,0,0,0,0,0.0,0.0,0.0
OSINT - Kampania APT28 skierowana przeciwko polskim instytucjom rządowym,1,0,0,37,0,0,0.0,68.35135135135135,0.0
OSINT - Advisory: Active exploitation of Check Point Remote Access VPN vulnerability (CVE-2024-24919),3,0,4,0,1,1,0.0,0.0,1.0
OSINT of Exchange 0-day campaign (Atos),1,21,4,0,1,1,3.2917732001194917,0.0,0.0
TR-87 - CrowdStrike Agent causing BSOD loop on Windows - Faulty Update on Falcon Sensor,2,0,0,0,0,0,0.0,0.0,0.0
CISA - AA24-131A #StopRansomware: Black Basta,3,105,20,3,1,1,3.3621772625591397,215.66666666666663,1.0
OSINT - RDGAs: The Next Chapter in Domain Generation Algorithms,3,0,0,0,0,0,0.0,0.0,1.0
OSINT - Major Payment Disruption: Ransomware Strikes Indian Banking Infrastructure,3,0,0,0,0,0,0.0,0.0,1.0
Fake booking.com service website gathering PII including passport,3,2,1,0,0,1,2.7377402784989338,0.0,1.0
Fake booking.com website - Lookyloo Capture (https://booking-0ef4-8213-ae7f-3fec3e22.1facc.pw/?stays=superb-apartment-to-rent-in-central-nijmegen&sid=9648547963&id=376818034&awg_dvm=FCgjGHuw8y),3,0,0,2,0,0,0.0,65.0,1.0
OSINT - NGate Android malware relays NFC traffic to steal cash,3,0,1,0,0,1,0.0,0.0,1.0
Malicious comment on GitHub pointing to malware,3,0,0,0,0,0,0.0,0.0,1.0
FluBot - Distribution vectors & Threat network infrastructure,3,5,0,0,0,0,3.225751116937805,0.0,1.0
OSINT - Earth Lusca Uses KTLVdoor Backdoor for Multiplatform Intrusion,3,0,0,0,0,0,0.0,0.0,1.0
OSINT - Unraveling SloppyLemming’s Operations Across South Asia,3,0,0,0,0,0,0.0,0.0,1.0
OSINT - Inside the Dragon: DragonForce Ransomware Group,3,0,5,0,1,1,0.0,0.0,1.0
Investigating FortiManager Zero-Day Exploitation (CVE-2024-47575),3,0,5,0,1,1,0.0,0.0,1.0
OSINT - Gorilla DDoS,3,6,15,0,1,1,3.420772712311301,0.0,1.0
OSINT - Game of Emperor: Unveiling Long Term Earth Estries Cyber Intrusions,3,0,22,0,1,1,0.0,0.0,1.0
Operation Cobalt Whisper: Threat Actor Targets Multiple Industries Across Hong Kong and Pakistan.,3,9,8,0,1,1,3.477207855282477,0.0,1.0
OSINT - Threat Advisory: Oh No Cleo! Cleo Software Actively Being Exploited in the Wild,3,0,0,0,0,0,0.0,0.0,1.0
spearphishing campaign targeted at least 20 Autonomous System (AS) owners,3,2,1,0,0,1,3.0081320258334,0.0,1.0
