,event_info,num_domains,num_ips,num_urls,has_multiple_ip_ranges,unique_ip_countries,avg_domain_entropy,avg_length_of_urls,criticite
1844,OSINT - Letâ€™s play (again) with Predator the thief â€“ Fumik0_'s box,1,0,1,0,0,3.9219280948873623,70.0,1.0
1845,OSINT - The #BronzeUnion/#LuckyMouse/#APT27 infection checker,0,0,0,0,0,0.0,0.0,1.0
1846,OSINT - Introducing BIOLOAD: FIN7 BOOSTWRITEâ€™s Lost Twin,0,0,0,0,0,0.0,0.0,0.0
1847,OSINT - Spam via mobile phone,0,0,1,0,0,0.0,41.0,1.0
1848,OSINT -  More than a Dozen Obfuscated APT33 Botnets Used for Extreme Narrow Targeting,11,0,1,0,0,3.346688209746169,137.0,0.0
1849,Muhstik Botnet Attacks Tomato Routers,1,3,6,1,1,3.0,42.5,0.0
1850,OSINT - First Node.js-based Ransomware : Nodera,0,0,1,0,0,0.0,66.0,1.0
1851,OSINT - Iranian PupyRAT Bites Middle Eastern Organizations,0,2,0,1,1,0.0,0.0,0.0
1852,VBS Downloader and Defender Control,0,9,2,1,1,0.0,52.5,1.0
1853,Emotet/Trickbot,5,2,9,1,1,3.5315924986670013,46.11111111111112,1.0
1854,XMRig and OPSEC Fail,0,1,1,0,1,0.0,60.0,1.0
1855,Ako Ransomware,0,1,2,0,1,0.0,56.0,1.0
1856,Emotet - Trickbot - CobaltStrike - gtag mor85,0,2,4,1,1,0.0,68.75,1.0
1857,Updating: Tracking Powershell Empire C2 via Urlscan,0,11,12,1,1,0.0,33.666666666666664,0.0
1858,Warzone RAT,0,0,3,0,0,0.0,11.333333333333334,1.0
1859,Dever Ransomware,0,1,1,0,1,0.0,71.0,1.0
1860,XMRig & Masscan,0,1,0,0,1,0.0,0.0,1.0
1861,IRS Doc Malware,3,8,2,1,1,3.632256157159597,64.0,1.0
1862,Trickbot and AdFind Recon,0,2,9,1,1,0.0,48.22222222222222,1.0
1864,Ostap Maldoc Samples,1,2,1,1,1,3.5110854081804272,79.0,1.0
1865,Racoon Stealer,1,0,5,0,0,3.403989446485262,43.0,1.0
1866,Interesting Recon Script,0,0,3,0,0,0.0,40.66666666666666,1.0
1867,Remcos RAT 02-28-20,20,2,1,1,1,3.2533116128683317,95.0,1.0
1869,Harma and Odveta Ransomware,0,4,1,1,1,0.0,67.0,1.0
1870,"Rhombus - Linux DDoS botnet aims VPS & IoT, w/persistence & dropper",0,4,1,1,1,0.0,91.0,1.0
1871,OSINT - revengeRAT targeting France,6,1,2,0,1,3.1108824321375064,118.0,1.0
1872,OSINT - new sample of operation lagtime TA428,0,1,1,0,1,0.0,63.0,1.0
1873,Trickbot Gtag QW1,2,2,4,1,1,3.318042704090214,44.0,1.0
1874,Trickbot Gtag lib693/tt0002,0,40,2,1,1,0.0,46.0,1.0
1875,Lokibot Equation Editor Sample,0,2,4,1,1,0.0,83.0,1.0
1876,OSINT - Pivot from IP address (105.235.129.138) where the C2 was running,0,1,0,0,1,0.0,0.0,1.0
1877,Trickbot to Ryuk in Two Hours,1,9,1,1,1,3.238901256602631,69.0,0.0
1878,Ursnif Campaign f1.pipen.at,17,6,1,1,1,2.7872432329446672,56.0,1.0
1880,Trickbot to Pyxie,3,59,1,1,1,3.2794809294363696,50.0,1.0
1881,Linux/Mirai-Hilix (w/New TABLE encoder) aims Realtek & Huawei routers,0,4,4,1,1,0.0,67.25,1.0
1882,KuGou trojan backdoor campaign aim RDP on HFS panels,2,3,1,1,1,2.725480556997868,61.0,0.0
1883,Linux/KAITEN AK47(a Mod-Telnet-Scanner) & Echo-loader hexstrings spread,0,5,1,1,1,0.0,68.0,1.0
1884,OSINT - TA505 IoC - 2020-06-06,0,1,2,0,1,0.0,46.5,0.0
1885,OSINT - New Cyber Operation Targets Italy: Digging Into the Netwire Attack Chai,1,1,1,0,1,3.796217602590056,103.0,1.0
1886,OSINT - IQ-FA006:Dridex XLS Documents with Fancy Lures,1,0,16,0,0,3.29277019393699,47.125,1.0
1887,Dharma Ransomware Event,0,1,1,0,1,0.0,79.0,1.0
1889,Dridex to Empire,0,15,1,1,1,0.0,74.0,1.0
1890,Linux/CDRThief — Indicators of Compromise - Who is calling? CDRThief targets Linux VoIP softswitches,0,6,2,1,1,0.0,71.0,0.0
1891,Ransomware Activity Targeting the Healthcare and Public Health Sector,12,5,1,1,1,3.1289671025109302,144.0,0.0
1895,"OSINT - Anatomy of Attack: Inside BazarBackdoor to Ryuk Ransomware ""one"" Group via Cobalt Strike",24,0,1,0,0,3.3831248872849837,121.0,0.0
1897,OSINT - Egregor: The New Ransomware Variant To Watch,0,2,4,1,1,0.0,45.0,0.0
1900,OSINT - UNC2452 / SUNBURST @vxunderground OSINT related findings,0,0,1,0,0,0.0,68.0,0.0
1901,OSINT Threat Advisory: SolarWinds supply chain attack,15,0,1,0,0,3.502875469815244,79.0,0.0
1902,"RegretLocker - compiled information, activity and samples",0,1,6,0,1,0.0,71.33333333333333,0.0
1903,RegretLocker - VMRay Analyzer Report for Sample #1500977,11,8,13,1,1,2.5952953092390523,16.692307692307693,1.0
1904,OSINT - Egregor RaaS Continues the Chaos with Cobalt Strike and Rclone,0,5,10,1,1,0.0,34.6,0.0
1905,C2-JARM - A list of JARM hashes for different ssl implementations used by some C2 tools.,0,0,1,0,0,0.0,35.0,1.0
1906,OSINT - Babuk Ransomware,0,0,3,0,0,0.0,75.66666666666667,1.0
1907,Leonardo S.p.A. Data Breach Analysis blog post from Reaqta,2,0,1,0,0,3.4756264761281552,57.0,0.0
1908,OSINT - New campaign targeting security researchers,12,0,17,0,0,3.406145323838089,51.1764705882353,0.0
1909,OSINT - Kobalos – A complex Linux threat to high performance computing infrastructure,0,0,2,0,0,0.0,90.0,0.0
1910,OSINT - Hildegard: New TeamTNT Malware Targeting Kubernetes,0,0,0,0,0,0.0,0.0,0.0
1911,OSINT - AN ANALYSIS OF THE EGREGOR RANSOMWARE,0,1,3,0,1,0.0,57.0,0.0
1914,Gamaredon Group (common notes from McAfee and other sources),20,0,3,0,0,3.169541273166701,48.66666666666666,1.0
1915,OSINT - IronNetInjector: Turla’s New Malware Loading Tool,0,0,0,0,0,0.0,0.0,0.0
1916,March 2021 Exchange Server Security Updates for older Cumulative Updates of Exchange Server,0,0,0,0,0,0.0,0.0,0.0
1917,OSINT - DearCry ransomware (abusing Exchange Server),0,0,0,0,0,0.0,0.0,0.0
1918,CISA.gov - AA21-062A Mitigate Microsoft Exchange Server Vulnerabilities,0,15,0,1,1,0.0,0.0,1.0
1919,OSINT  - Analyzing attacks taking advantage of the Exchange Server vulnerabilities,3,0,4,0,0,3.32210926936767,22.0,0.0
1921,FireEye Mandiant PulseSecure Exploitation Countermeasures,0,0,2,0,0,0.0,78.5,0.0
1922,Netfilter Rootkit Samples - F. Roth - Google sheet + expansion,0,0,2,0,0,0.0,80.0,0.0
1923,Kaseya ransomware attack - indicators and information publicly available,43,0,4,0,0,3.3286444919872604,67.0,0.0
1924,OSINT -  Protecting customers from a private-sector offensive actor using 0-day exploits and DevilsTongue malware,17,0,0,0,0,3.558611898108162,0.0,0.0
1925,OSINT - NSO related domains,1407,0,0,0,0,3.422528344262949,0.0,0.0
1926,Nanocore 20210816,2,0,0,0,0,2.888806718409558,0.0,1.0
1927,AA21-110A Exploitation of Pulse Connect Secure Vulnerabilities,0,0,0,0,0,0.0,0.0,1.0
1928,OSINT - Mēris botnet,37,0,0,0,0,3.3268510646198397,0.0,0.0
1929,TinyTurla - Turla deploys new malware to keep a secret backdoor on victim machines,0,0,0,0,0,0.0,0.0,0.0
1930,OINT - Hunting the LockBit Gang's Exfiltration Infrastructures,0,3,0,1,1,0.0,0.0,0.0
1931,"Malware Discovered in Popular NPM Package, ua-parser-js",1,0,4,0,0,3.4548223999466057,45.25,0.0
1932,UEFI threats moving to the ESP: Introducing ESPecter bootkit,4,4,0,1,1,3.3099582153914247,0.0,0.0
1933,CYBERCOM_Malware_Alert -  MuddyWater has been seen using a variety of techniques to maintain access to victim networks.,0,0,0,0,0,0.0,0.0,0.0
1936,"OSINT - North Korea’s Lazarus APT leverages Windows Update client, GitHub in latest campaign",2,0,0,0,0,3.2878283328535995,0.0,0.0
1937,Compromised host delivering malware (Mirai),0,0,6,0,0,0.0,28.166666666666668,0.0
1938,OSINT - Cytrox Spyware Indicators of Compromise,323,0,0,0,0,3.1901953788956736,0.0,1.0
1939,HermeticWiper | New Destructive Malware Used In Cyber Attacks on Ukraine,0,0,1,0,0,0.0,69.0,0.0
1940,HermeticWiper,0,0,4,0,0,0.0,80.0,0.0
1941,CISA - Malware Analysis Report (AR22-055A) - MAR–10369127–1.v1 - MuddyWater,0,7,3,1,1,0.0,44.66666666666666,0.0
1946,A22-108A TraderTraitor North Korean State-Sponsored APT Targets Blockchain Companies,13,13,4,1,1,3.277200060700859,29.0,1.0
1947,TraderTraitor: North Korean State-Sponsored APT Targets Blockchain Companies,0,0,10,0,0,0.0,40.0,0.0
1948,Phishing La Banque Postale - Lookyloo Capture (http://one.doesntexist.com/p/b2ba4),0,0,2,0,0,0.0,65.0,1.0
1949,Sample Linux miner - XMring,0,0,0,0,0,0.0,0.0,0.0
1950,OSINT - First Exploitation of Follina Seen in the Wild,0,0,0,0,0,0.0,0.0,0.0
1952,OSINT - Russia's APT28 uses fear of nuclear war to spread Follina docs in Ukraine,2,1,2,0,1,3.166172673823941,45.0,0.0
1953,#StopRansomware: MedusaLocker,1,0,15,0,0,4.627763553007399,98.53333333333332,0.0
1954,[TLP:WHITE] Joint CSA: North Korean State-Sponsored Cyber Actors Use Maui Ransomware to Target the Healthcare and Public Health Sector,0,0,0,0,0,0.0,0.0,0.0
1955,CISA - MAR-10382254.r1.v1: XMRIG Cryptominer,0,0,0,0,0,0.0,0.0,1.0
1956,CSSF - Warnings,0,0,0,0,0,0.0,0.0,0.0
1957,Github Repo Compromise Domain MyJino RU,1,0,0,0,0,3.169925001442312,0.0,0.0
1958,OSINT - Reservations Requested: TA558 Targets Hospitality and Travel,16,1,5,0,1,2.8614114620639115,38.2,0.0
1959,OSINT - JSSLoader: the shellcode edition,0,0,0,0,0,0.0,0.0,1.0
1960,Brazil malspam pushes Astaroth (Guildma) malware,0,0,5,0,0,0.0,161.4,0.0
1961,Remcos RAT New TTPS – Detection & Response,1,2,1,1,1,2.6416041678685938,28.0,0.0
1962,DangerousSavanna: Two-year long campaign targets financial institutions in French-speaking Africa,8,11,27,1,1,3.054086937356814,35.407407407407405,0.0
1963,Hezb cryptomining malware,0,3,5,1,1,0.0,77.4,0.0
1966,"Buzzing in the Background: BumbleBee, a New Modular Backdoor Evolved From BookWorm",0,0,2,0,0,0.0,34.0,0.0
1970,OSINT - Linux malware found on a single compromised Linux host,0,0,0,0,0,0.0,0.0,0.0
1971,[OSINT] No Honor Among Thieves - Prynt Stealer’s Backdoor Exposed,0,0,4,0,0,0.0,38.5,0.0
1972,Prynt Stealer Spotted In the Wild - A New Info Stealer Performing Clipper And Keylogger Activities,0,0,0,0,0,0.0,0.0,0.0
1973,Charting TA2541's Flight,0,0,0,0,0,0.0,0.0,0.0
1974,OSINT - Fortinet says SSL-VPN pre-auth RCE bug is exploited in attacks,0,7,0,1,1,0.0,0.0,0.0
1976,OSINT (VT Collection) - GodFather Malware Returns Targeting Banking Users,0,0,2,0,0,0.0,28.5,1.0
1977,OSINT - Godfather Trojan IOCs,4,3,8,1,1,3.4845917361362844,21.25,0.0
1978,Analysis of FG-IR-22-398 – FortiOS - heap-based buffer overflow in SSLVPNd,0,19,0,1,1,0.0,0.0,0.0
1980,Microsoft Office 365 Phishing - hosted on IPFS - https://ipfs.io/ipfs/QmdZDtyPrvVegTU7p6JZ5dm3CoZnH2qdEjTRfsUY8Nncwh,0,0,2,0,0,0.0,65.0,1.0
1981,Pandora analysis (Ilnas-04570323.exe) - malicious files included in an email,0,0,0,0,0,0.0,0.0,1.0
1982,Malicious GitHub user and account - distributing malicious code and running  Sordeal-Stealer,0,0,0,0,0,0.0,0.0,0.0
1983,"SNOWYAMBER, HALFRIG, QUARTERRIG - IoC Reference",8,3,16,1,1,3.376504607550129,36.375,0.0
1984,SNOWYAMBER - Malware Analysis Report,1,0,8,0,0,3.077819531114783,35.75,0.0
1985,HALFRIG - Malware Analysis Report,3,0,1,0,0,3.492476869310176,29.0,0.0
1986,QUARTERRIG - Malware Analysis Report,1,0,6,0,0,3.3927474104487847,36.333333333333336,0.0
1987,3CX Software Supply Chain Compromise Initiated by a Prior Software Supply Chain Compromise; Suspected North Korean Actor Responsible,1,0,1,0,0,3.795088586397732,52.0,0.0
1988,Is Hagga Threat Actor (ab)using FSociety framework ?,0,3,0,1,1,0.0,0.0,0.0
1989,An Analysis of Infrastructure linked to the Hagga Threat Actor,16,16,0,1,1,3.3662640105144885,0.0,0.0
1990,Volt Typhoon targets US critical infrastructure with living-off-the-land techniques,0,0,0,0,0,0.0,0.0,0.0
1993,APT43: North Korean Group Uses Cybercrime to Fund Espionage Operations,0,0,0,0,0,0.0,0.0,0.0
1994,Chinese Threat Actors Targeting Europe in SmugX Campaign,2,5,0,1,1,3.176664970139768,0.0,0.0
1995,MoustachedBouncer: Espionage against foreign diplomats in Belarus,0,0,0,0,0,0.0,0.0,0.0
1996,CISA - MAR-10459736.r1.v1 - WHIRLPOOL Variant,0,0,0,0,0,0.0,0.0,1.0
1997,Pandora analysis (NEW ORDER LIST GREEN VALLEY CORP.xlam),0,0,0,0,0,0.0,0.0,1.0
1998,Pandora analysis (INV0027378237.7z) - Malicious attachment,1,0,0,0,0,3.277613436819116,0.0,1.0
1999,FIN8-LINKED ACTOR TARGETS CITRIX NETSCALER SYSTEMS,0,2,0,1,1,0.0,0.0,0.0
2000,Diving Deep into UNC4841 Operations Following Barracuda ESG Zero-Day Remediation (CVE-2023-2868),10,62,0,1,1,3.4886391702471684,0.0,0.0
2001,CustomerLoader: a new malware distributing a wide variety of payloads,54,4,0,1,1,3.121734890051364,0.0,0.0
2002,Police.CH - Erpresserische Kryptowährung-Adressen,0,0,0,0,0,0.0,0.0,1.0
2003,Spyware Telegram mod distributed via Google Play - Evil Telegram doppelganger attacks Chinese users,1,0,0,0,0,3.084962500721156,0.0,1.0
2004,AA23-250A: Multiple Nation-State Threat Actors Exploit CVE-2022-47966 and CVE-2022-42475,3,23,0,1,1,3.3785697620348003,0.0,1.0
2005,BiBi-Linux: A New Wiper Dropped By Pro-Hamas Hacktivist Group,0,0,0,0,0,0.0,0.0,0.0
2006,CVE-2023-46604 (Apache ActiveMQ) Vulnerability Exploited to Infect Systems With Cryptominers and Rootkits,0,0,6,0,0,0.0,30.83333333333333,1.0
2007,"AA23-335A: IRGC-Affiliated Cyber Actors Exploit PLCs in Multiple Sectors, Including U.S. Water and Wastewater Systems Facilities",0,2,0,1,1,0.0,0.0,1.0
2008,PSA: Fake CVE-2023-45124 Phishing Scam Tricks Users Into Installing Backdoor Plugin,1,0,0,0,0,3.471354487013929,0.0,1.0
2010,MAR-10478915-1.v1 Citrix Bleed,0,0,0,0,0,0.0,0.0,1.0
2011,AA23-339A Threat Actors Exploit Adobe ColdFusion CVE- 2023-26360 for Initial Access to Government Servers,0,1,0,0,1,0.0,0.0,1.0
2012,Phishing targeting Luxembourg services (hosted and served on/from AWS),9,5,1,1,1,3.2586627549462945,33.0,0.0
2013,"OSINT -  BattleRoyal, DarkGate Cluster Spreads via Email and Fake Browser Updates",5,2,0,1,1,3.557105696063912,0.0,0.0
2014,Active Exploitation of Two Zero-Day Vulnerabilities in Ivanti Connect Secure VPN,3,13,0,1,1,3.339237972911965,0.0,0.0
2015,A host (hosted in RU) with only phishing websites,0,1,0,0,1,0.0,0.0,0.0
2016,OSINT - KrustyLoader - Rust malware linked to Ivanti ConnectSecure compromises,0,0,0,0,0,0.0,0.0,0.0
2017,"OSINT - Cutting Edge, Part 2: Investigating Ivanti Connect Secure VPN Zero-Day Exploitation",12,8,0,1,1,3.1351033898093106,0.0,0.0
2018,OSINT - Ivanti Connect Secure: Journey to the core of the DSLog backdoor,0,1,0,0,1,0.0,0.0,0.0
2019,AA22-138B Threat Actors Chaining VMware Vulnerabilities for Full System Control,2,20,4,1,1,2.5,34.0,1.0
2020,"(fake? exercise) Phishing targeting different organisation in Benelux (""cybersecurity"" company Pistachio)",0,1,0,0,1,0.0,0.0,1.0
2022,I-Soon / Anxun data leak in Github,0,9,4,1,1,0.0,98.0,1.0
2023,OSINT - ConnectWise ScreenConnect attacks deliver malware,0,0,0,0,0,0.0,0.0,0.0
2024,OSINT - Zero-Day Exploitation of Unauthenticated Remote Code Execution Vulnerability in GlobalProtect (CVE-2024-3400),1,8,0,1,1,3.0269868333592878,0.0,0.0
2025,BatLoader Continues to Abuse Google Search Ads to Deliver Vidar Stealer and Ursnif,29,0,0,0,0,3.3237710557196,0.0,0.0
2026,OSINT - #StopRansomware: Akira Ransomware,0,0,0,0,0,0.0,0.0,0.0
2027,OSINT - Potential abuse by Lazarus group using LinkedIn to spread malware,0,0,0,0,0,0.0,0.0,0.0
2028,Lazarus infrastructure (pivot via Censys),0,6,0,1,1,0.0,0.0,0.0
2029,OSINT - ArcaneDoor - New espionage-focused campaign found targeting perimeter network devices,0,0,0,0,0,0.0,0.0,0.0
2030,OSINT - Kampania APT28 skierowana przeciwko polskim instytucjom rządowym,0,0,37,0,0,0.0,68.35135135135135,0.0
2031,OSINT - Advisory: Active exploitation of Check Point Remote Access VPN vulnerability (CVE-2024-24919),0,4,0,1,1,0.0,0.0,1.0
2032,OSINT of Exchange 0-day campaign (Atos),21,4,0,1,1,3.2917732001194917,0.0,0.0
2033,TR-87 - CrowdStrike Agent causing BSOD loop on Windows - Faulty Update on Falcon Sensor,0,0,0,0,0,0.0,0.0,0.0
2034,CISA - AA24-131A #StopRansomware: Black Basta,105,20,3,1,1,3.3621772625591397,215.66666666666663,1.0
2035,OSINT - RDGAs: The Next Chapter in Domain Generation Algorithms,0,0,0,0,0,0.0,0.0,1.0
2036,OSINT - Major Payment Disruption: Ransomware Strikes Indian Banking Infrastructure,0,0,0,0,0,0.0,0.0,1.0
2037,Fake booking.com service website gathering PII including passport,2,1,0,0,1,2.7377402784989338,0.0,1.0
2038,Fake booking.com website - Lookyloo Capture (https://booking-0ef4-8213-ae7f-3fec3e22.1facc.pw/?stays=superb-apartment-to-rent-in-central-nijmegen&sid=9648547963&id=376818034&awg_dvm=FCgjGHuw8y),0,0,2,0,0,0.0,65.0,1.0
2039,OSINT - NGate Android malware relays NFC traffic to steal cash,0,1,0,0,1,0.0,0.0,1.0
2040,Malicious comment on GitHub pointing to malware,0,0,0,0,0,0.0,0.0,1.0
2043,FluBot - Distribution vectors & Threat network infrastructure,5,0,0,0,0,3.225751116937805,0.0,1.0
2044,OSINT - Earth Lusca Uses KTLVdoor Backdoor for Multiplatform Intrusion,0,0,0,0,0,0.0,0.0,1.0
2047,OSINT - Unraveling SloppyLemming’s Operations Across South Asia,0,0,0,0,0,0.0,0.0,1.0
2048,OSINT - Inside the Dragon: DragonForce Ransomware Group,0,5,0,1,1,0.0,0.0,1.0
2049,Investigating FortiManager Zero-Day Exploitation (CVE-2024-47575),0,5,0,1,1,0.0,0.0,1.0
2050,OSINT - Gorilla DDoS,6,15,0,1,1,3.420772712311301,0.0,1.0
2051,OSINT - Game of Emperor: Unveiling Long Term Earth Estries Cyber Intrusions,0,22,0,1,1,0.0,0.0,1.0
2053,Operation Cobalt Whisper: Threat Actor Targets Multiple Industries Across Hong Kong and Pakistan.,9,8,0,1,1,3.477207855282477,0.0,1.0
2054,OSINT - Threat Advisory: Oh No Cleo! Cleo Software Actively Being Exploited in the Wild,0,0,0,0,0,0.0,0.0,1.0
2055,spearphishing campaign targeted at least 20 Autonomous System (AS) owners,2,1,0,0,1,3.0081320258334,0.0,1.0
2057,OSINT - Lookout Discovers Two Russian Android Spyware Families from Gamaredon APT,105,8,0,1,1,2.8486334216999945,0.0,1.0
2058,OSINT - Mamba 2FA: A new contender in the AiTM phishing ecosystem,45,24,0,1,1,3.4040002024045184,0.0,1.0
2059,OSINT - The Qualcomm DSP Driver - How Serbian authorities have deployed surveillance technology and digital repression tactics,7,0,0,0,0,2.544740370928846,0.0,1.0
2060,"""Packets everywhere!"" report about delivery abuse system and phishing",911,3,0,1,1,3.62698424422556,0.0,1.0
2061,OSINT - Signals of Trouble: Multiple Russia-Aligned Threat Actors Actively Targeting Signal Messenger,1,0,0,0,0,3.787143960698139,0.0,1.0
2062,OSINT - GreyNoise Observes Active Exploitation of Cisco Vulnerabilities Tied to Salt Typhoon Attacks,0,29,0,1,1,0.0,0.0,0.0
2063,"Over 2,400 IP addresses linked to Astrill VPN, often used by North Korean fake IT workers.",0,0,0,0,0,0.0,0.0,1.0
2064,AA25-071A Stop Ransomware: Medusa Ransomware,0,0,0,0,0,0.0,0.0,1.0
2065,Fake trademark-related invoice,0,0,0,0,0,0.0,0.0,1.0
2066,OSINT - Threat Brief: CVE-2025-31324,2,18,0,1,1,3.517585220005356,0.0,1.0
2067,OSINT - New Russia-affiliated actor Void Blizzard targets critical sectors for espionage,3,0,0,0,0,3.3651617857208493,0.0,1.0
2068,Malicious File Creates Network Socket and Contacts fdh32fsdfhs.shop - Kunai Analysis Report sample - 2d266ab2597c72424aa21bc00718f9a13e5836e8,0,0,0,0,0,0.0,0.0,1.0
2069,Microsoft SharePoint Server Remote Code Execution Vulnerability - CVE-2025-53770,0,6,1,1,1,0.0,139.0,0.0
2070,OSINT -  Disrupting active exploitation of on-premises SharePoint vulnerabilities,0,4,1,1,1,0.0,36.0,0.0
2073,The Spy Kittens Are Back: Rocket Kitten 2,2,3,1,1,1,2.735443838430929,96.0,1.0
2074,The Dukes: 7 Years of Russian Espionage,19,31,0,1,1,3.322617339730614,0.0,1.0
2075,WitchCoven: Exploiting Web Analytics to Ensnare Victims,3,0,4,0,0,3.085272945097796,47.75,1.0
2076,APT28 Under the Scope - A Journey into Exfiltrating Intelligence and Government Information,5,0,0,0,0,2.699784111968647,0.0,1.0
2077,Remtasu obtaining Facebook accounts,0,0,0,0,0,0.0,0.0,0.0
2078,Bookworm Trojan: A Model of Modular Architecture,11,0,0,0,0,2.867070293871509,0.0,1.0
2079,New wave of cyberattacks against Ukrainian power industry,0,2,0,1,1,0.0,0.0,1.0
2080,Attack Campaign on the Government of Thailand Delivers Bookworm Trojan,76,11,0,1,1,2.9999738300897385,0.0,1.0
2081,BlackEnergy by the SSHBearDoor : attacks against Ukrainian news media and electric industry,0,6,0,1,1,0.0,0.0,1.0
2082,In Pursuit of Optical Fibers and Troop Intel: Targeted Attack Distributes PlugX in Russia,25,2,13,1,1,3.208177576039589,53.38461538461539,1.0
2083,Sakula Reloaded,7,1,0,0,1,3.178845496952829,0.0,1.0
2084,Backdoor.Cadelspy and Backdoor.Remexi - Symantec,4,0,0,0,0,3.578354799318585,0.0,1.0
2085,Targeted Malware Attacks against NGO Linked to Attacks on Burmese Government Websites - Citizen Lab,15,4,5,1,1,3.279542359854773,47.8,1.0
2086,BOOTRASH - Fireeye,0,0,0,0,0,0.0,0.0,1.0
2087,Packrat: Seven Years of a South American Threat Actor,67,13,6,1,1,3.288394550970062,61.66666666666666,1.0
2088,LOWBOW - FireEye,3,1,3,0,1,3.1549631327831427,65.33333333333333,1.0
2089,China Peace Palace attacks - ThreatConnect,8,0,0,0,0,3.3776542029506382,0.0,1.0
2090,Duke Cloud Linux - F-Secure,5,2,7,1,1,3.22691378125549,46.142857142857146,1.0
2091,Maldoc Cybersecurity in the EU Common Security and Defense Policy,1,1,1,0,1,2.2516291673878226,53.0,0.0
2092,SeaDuke - Symantec/PaloAlto,12,3,1,1,1,3.341913111953754,51.0,1.0
2093,Operation Potao Express,6,38,0,1,1,3.5955699262145013,0.0,1.0
2094,Terracotta VPN - RSA,12,0,3,0,0,2.918676919967504,39.0,1.0
2095,IsSpace via CVE-2015-5122 - PaloAlto,4,2,1,1,1,3.312354261871794,141.0,1.0
2096,New Malware â€˜Roverâ€™ Targets Indian Ambassador to Afghanistan,0,1,3,0,1,0.0,44.333333333333336,0.0
2097,APT29 HammerToss - FireEye,2,0,2,0,0,3.3027227528624894,29.0,1.0
2098,Butterfly/WildNeutron - Symantec / Kaspersky,9,4,1,1,1,3.4934336598183395,47.0,1.0
2099,BlackVine - Symantec,50,1,0,0,1,3.1905574131995995,0.0,1.0
2100,"New Android Trojan â€œXbotâ€ Phishes Credit Cards and Bank Accounts, Encrypts Devices for Ransom",1,2,8,1,1,3.321928094887362,32.375,0.0
2102,A Look Into Fysbis: Sofacyâ€™s Linux Backdoor,3,1,0,0,1,3.5894003143381368,0.0,0.0
2103,ELF Linux/Torte infection (in Wordpress) - MMD-0050-2016,4,4,0,1,1,3.3927474104487847,0.0,0.0
