event_id,event_info,date,threat_level_id,num_domains,num_ips,num_sha256,num_urls,has_malware_hash,has_multiple_ip_ranges,unique_ip_countries,avg_domain_entropy,avg_length_of_urls,critical,clean_text
1196,OSINT - UNC2452 / SUNBURST @vxunderground OSINT related findings,2020-12-14,1,0,0,0,1,1,0,0,0.0,68.0,0.0,osint unc sunburst vxunderground osint related finding
1197,OSINT Threat Advisory: SolarWinds supply chain attack,2020-12-15,1,15,0,8,1,1,0,0,3.502875469815244,79.0,0.0,osint threat advisory solarwinds supply chain attack
1198,"RegretLocker - compiled information, activity and samples",2020-12-30,2,0,1,0,6,0,0,1,0.0,71.33333333333333,0.0,regretlocker compiled information activity sample
1199,RegretLocker - VMRay Analyzer Report for Sample #1500977,2020-12-30,3,11,8,0,13,0,1,1,2.5952953092390523,16.692307692307693,1.0,regretlocker vmray analyzer report sample
1200,OSINT - Egregor RaaS Continues the Chaos with Cobalt Strike and Rclone,2021-01-04,2,0,5,19,10,1,1,1,0.0,34.6,0.0,osint egregor raas continues chaos cobalt strike rclone
1201,C2-JARM - A list of JARM hashes for different ssl implementations used by some C2 tools.,2021-01-05,3,0,0,0,1,0,0,0,0.0,35.0,1.0,cjarm list jarm hash different ssl implementation used tool
1202,OSINT - Babuk Ransomware,2021-01-05,3,0,0,1,3,1,0,0,0.0,75.66666666666667,1.0,osint babuk ransomware
1203,Leonardo S.p.A. Data Breach Analysis blog post from Reaqta,2021-01-08,1,2,0,0,1,0,0,0,3.4756264761281552,57.0,0.0,leonardo spa data breach analysis blog post reaqta
1204,OSINT - New campaign targeting security researchers,2021-01-26,2,12,0,5,17,1,0,0,3.406145323838089,51.1764705882353,0.0,osint new campaign targeting security researcher
1205,OSINT - Kobalos – A complex Linux threat to high performance computing infrastructure,2021-02-02,2,0,0,0,2,0,0,0,0.0,90.0,0.0,osint kobalos complex linux threat high performance computing infrastructure
1206,OSINT - Hildegard: New TeamTNT Malware Targeting Kubernetes,2021-02-04,1,0,0,0,0,0,0,0,0.0,0.0,0.0,osint hildegard new teamtnt malware targeting kubernetes
1207,OSINT - AN ANALYSIS OF THE EGREGOR RANSOMWARE,2021-02-11,2,0,1,0,3,0,0,1,0.0,57.0,0.0,osint analysis egregor ransomware
1210,Gamaredon Group (common notes from McAfee and other sources),2021-02-17,3,20,0,0,3,1,0,0,3.169541273166701,48.66666666666666,1.0,gamaredon group common note mcafee source
1211,OSINT - IronNetInjector: Turla’s New Malware Loading Tool,2021-02-20,2,0,0,15,0,1,0,0,0.0,0.0,0.0,osint ironnetinjector turlas new malware loading tool
1212,March 2021 Exchange Server Security Updates for older Cumulative Updates of Exchange Server,2021-03-09,1,0,0,5,0,1,0,0,0.0,0.0,0.0,march exchange server security update older cumulative update exchange server
1213,OSINT - DearCry ransomware (abusing Exchange Server),2021-03-12,1,0,0,3,0,1,0,0,0.0,0.0,0.0,osint dearcry ransomware abusing exchange server
1214,CISA.gov - AA21-062A Mitigate Microsoft Exchange Server Vulnerabilities,2021-03-03,3,0,15,8,0,1,1,1,0.0,0.0,1.0,cisagov aaa mitigate microsoft exchange server vulnerability
1215,OSINT  - Analyzing attacks taking advantage of the Exchange Server vulnerabilities,2021-03-26,2,3,0,41,4,1,0,0,3.32210926936767,22.0,0.0,osint analyzing attack taking advantage exchange server vulnerability
1217,FireEye Mandiant PulseSecure Exploitation Countermeasures,2021-04-21,1,0,0,0,2,0,0,0,0.0,78.5,0.0,fireeye mandiant pulsesecure exploitation countermeasure
1218,Netfilter Rootkit Samples - F. Roth - Google sheet + expansion,2021-06-19,1,0,0,0,2,0,0,0,0.0,80.0,0.0,netfilter rootkit sample roth google sheet expansion
1219,Kaseya ransomware attack - indicators and information publicly available,2021-07-05,1,43,0,0,4,0,0,0,3.3286444919872604,67.0,0.0,kaseya ransomware attack indicator information publicly available
1220,OSINT -  Protecting customers from a private-sector offensive actor using 0-day exploits and DevilsTongue malware,2021-07-16,1,17,0,0,0,0,0,0,3.558611898108162,0.0,0.0,osint protecting customer privatesector offensive actor using day exploit devilstongue malware
1221,OSINT - NSO related domains,2021-07-19,1,1407,0,0,0,0,0,0,3.422528344262949,0.0,0.0,osint nso related domain
1222,Nanocore 20210816,2021-08-17,3,2,0,4,0,1,0,0,2.888806718409558,0.0,1.0,nanocore
1223,AA21-110A Exploitation of Pulse Connect Secure Vulnerabilities,2021-04-29,3,0,0,0,0,1,0,0,0.0,0.0,1.0,aaa exploitation pulse connect secure vulnerability
1224,OSINT - Mēris botnet,2021-09-17,1,37,0,0,0,0,0,0,3.3268510646198397,0.0,0.0,osint mri botnet
1225,TinyTurla - Turla deploys new malware to keep a secret backdoor on victim machines,2021-09-24,1,0,0,1,0,1,0,0,0.0,0.0,0.0,tinyturla turla deploys new malware keep secret backdoor victim machine
1226,OINT - Hunting the LockBit Gang's Exfiltration Infrastructures,2021-09-24,1,0,3,7,0,1,1,1,0.0,0.0,0.0,oint hunting lockbit gang exfiltration infrastructure
1227,"Malware Discovered in Popular NPM Package, ua-parser-js",2021-10-24,2,1,0,2,4,1,0,0,3.4548223999466057,45.25,0.0,malware discovered popular npm package uaparserjs
1228,UEFI threats moving to the ESP: Introducing ESPecter bootkit,2021-10-05,1,4,4,0,0,0,1,1,3.3099582153914247,0.0,0.0,uefi threat moving esp introducing especter bootkit
1229,CYBERCOM_Malware_Alert -  MuddyWater has been seen using a variety of techniques to maintain access to victim networks.,2022-01-13,2,0,0,17,0,1,0,0,0.0,0.0,0.0,cybercommalwarealert muddywater seen using variety technique maintain access victim network
1232,"OSINT - North Korea’s Lazarus APT leverages Windows Update client, GitHub in latest campaign",2022-01-28,2,2,0,8,0,1,0,0,3.2878283328535995,0.0,0.0,osint north korea lazarus apt leverage window update client github latest campaign
1233,Compromised host delivering malware (Mirai),2022-01-28,1,0,0,0,6,0,0,0,0.0,28.166666666666668,0.0,compromised host delivering malware mirai
1234,OSINT - Cytrox Spyware Indicators of Compromise,2022-01-30,3,323,0,0,0,0,0,0,3.1901953788956736,0.0,1.0,osint cytrox spyware indicator compromise
1235,HermeticWiper | New Destructive Malware Used In Cyber Attacks on Ukraine,2022-02-24,1,0,0,0,1,1,0,0,0.0,69.0,0.0,hermeticwiper new destructive malware used cyber attack ukraine
1236,HermeticWiper,2022-02-25,1,0,0,1,4,1,0,0,0.0,80.0,0.0,hermeticwiper
1237,CISA - Malware Analysis Report (AR22-055A) - MAR–10369127–1.v1 - MuddyWater,2022-02-22,2,0,7,0,3,0,1,1,0.0,44.66666666666666,0.0,cisa malware analysis report ara marv muddywater
1242,A22-108A TraderTraitor North Korean State-Sponsored APT Targets Blockchain Companies,2022-04-20,3,13,13,0,4,0,1,1,3.277200060700859,29.0,1.0,tradertraitor north korean statesponsored apt target blockchain company
1243,TraderTraitor: North Korean State-Sponsored APT Targets Blockchain Companies,2022-04-19,1,0,0,0,10,0,0,0,0.0,40.0,0.0,tradertraitor north korean statesponsored apt target blockchain company
1244,Phishing La Banque Postale - Lookyloo Capture (http://one.doesntexist.com/p/b2ba4),2022-05-11,3,0,0,0,2,0,0,0,0.0,65.0,1.0,phishing banque postale lookyloo capture httponedoesntexistcompbba
1245,Sample Linux miner - XMring,2022-06-01,1,0,0,0,0,0,0,0,0.0,0.0,0.0,sample linux miner xmring
1246,OSINT - First Exploitation of Follina Seen in the Wild,2022-06-01,1,0,0,0,0,0,0,0,0.0,0.0,0.0,osint first exploitation follina seen wild
1248,OSINT - Russia's APT28 uses fear of nuclear war to spread Follina docs in Ukraine,2022-06-23,2,2,1,2,2,1,0,1,3.166172673823941,45.0,0.0,osint russia apt us fear nuclear war spread follina doc ukraine
1249,#StopRansomware: MedusaLocker,2022-06-30,1,1,0,0,15,0,0,0,4.627763553007399,98.53333333333332,0.0,stopransomware medusalocker
1250,[TLP:WHITE] Joint CSA: North Korean State-Sponsored Cyber Actors Use Maui Ransomware to Target the Healthcare and Public Health Sector,2022-07-06,1,0,0,8,0,1,0,0,0.0,0.0,0.0,tlpwhite joint csa north korean statesponsored cyber actor use maui ransomware target healthcare public health sector
1251,CISA - MAR-10382254.r1.v1: XMRIG Cryptominer,2022-06-03,3,0,0,0,0,0,0,0,0.0,0.0,1.0,cisa marrv xmrig cryptominer
1252,CSSF - Warnings,2022-07-08,2,0,0,0,0,0,0,0,0.0,0.0,0.0,cssf warning
1253,Github Repo Compromise Domain MyJino RU,2022-08-03,1,1,0,0,0,0,0,0,3.169925001442312,0.0,0.0,github repo compromise domain myjino
1254,OSINT - Reservations Requested: TA558 Targets Hospitality and Travel,2022-08-18,2,16,1,5,5,1,0,1,2.8614114620639115,38.2,0.0,osint reservation requested target hospitality travel
1255,OSINT - JSSLoader: the shellcode edition,2022-08-19,3,0,0,7,0,1,0,0,0.0,0.0,1.0,osint jssloader shellcode edition
1256,Brazil malspam pushes Astaroth (Guildma) malware,2022-08-19,1,0,0,0,5,0,0,0,0.0,161.4,0.0,brazil malspam push astaroth guildma malware
1257,Remcos RAT New TTPS – Detection & Response,2022-08-29,1,1,2,3,1,1,1,1,2.6416041678685938,28.0,0.0,remcos rat new ttps detection response
1258,DangerousSavanna: Two-year long campaign targets financial institutions in French-speaking Africa,2022-09-06,2,8,11,0,27,1,1,1,3.054086937356814,35.407407407407405,0.0,dangeroussavanna twoyear long campaign target financial institution frenchspeaking africa
1259,Hezb cryptomining malware,2022-09-12,2,0,3,0,5,0,1,1,0.0,77.4,0.0,hezb cryptomining malware
1262,"Buzzing in the Background: BumbleBee, a New Modular Backdoor Evolved From BookWorm",2022-09-02,2,0,0,6,2,1,0,0,0.0,34.0,0.0,buzzing background bumblebee new modular backdoor evolved bookworm
1266,OSINT - Linux malware found on a single compromised Linux host,2022-10-07,2,0,0,0,0,0,0,0,0.0,0.0,0.0,osint linux malware found single compromised linux host
1267,[OSINT] No Honor Among Thieves - Prynt Stealer’s Backdoor Exposed,2022-09-01,1,0,0,10,4,1,0,0,0.0,38.5,0.0,osint honor among thief prynt stealer backdoor exposed
1268,Prynt Stealer Spotted In the Wild - A New Info Stealer Performing Clipper And Keylogger Activities,2022-04-21,1,0,0,0,0,0,0,0,0.0,0.0,0.0,prynt stealer spotted wild new info stealer performing clipper keylogger activity
1269,Charting TA2541's Flight,2022-02-15,1,0,0,0,0,0,0,0,0.0,0.0,0.0,charting ta flight
1270,OSINT - Fortinet says SSL-VPN pre-auth RCE bug is exploited in attacks,2022-12-13,1,0,7,0,0,0,1,1,0.0,0.0,0.0,osint fortinet say sslvpn preauth rce bug exploited attack
1272,OSINT (VT Collection) - GodFather Malware Returns Targeting Banking Users,2023-01-10,3,0,0,21,2,1,0,0,0.0,28.5,1.0,osint collection godfather malware return targeting banking user
1273,OSINT - Godfather Trojan IOCs,2023-01-10,1,4,3,11,8,1,1,1,3.4845917361362844,21.25,0.0,osint godfather trojan iocs
1274,Analysis of FG-IR-22-398 – FortiOS - heap-based buffer overflow in SSLVPNd,2023-01-13,1,0,19,0,0,1,1,1,0.0,0.0,0.0,analysis fgir fortios heapbased buffer overflow sslvpnd
1276,Microsoft Office 365 Phishing - hosted on IPFS - https://ipfs.io/ipfs/QmdZDtyPrvVegTU7p6JZ5dm3CoZnH2qdEjTRfsUY8Nncwh,2023-01-19,3,0,0,0,2,0,0,0,0.0,65.0,1.0,microsoft office phishing hosted ipfs httpsipfsioipfsqmdzdtyprvvegtupjzdmcoznhqdejtrfsuynncwh
1277,Pandora analysis (Ilnas-04570323.exe) - malicious files included in an email,2023-03-14,3,0,0,0,0,0,0,0,0.0,0.0,1.0,pandora analysis ilnasexe malicious file included email
1278,Malicious GitHub user and account - distributing malicious code and running  Sordeal-Stealer,2023-04-11,2,0,0,0,0,0,0,0,0.0,0.0,0.0,malicious github user account distributing malicious code running sordealstealer
1279,"SNOWYAMBER, HALFRIG, QUARTERRIG - IoC Reference",2023-04-13,1,8,3,0,16,1,1,1,3.376504607550129,36.375,0.0,snowyamber halfrig quarterrig ioc reference
1280,SNOWYAMBER - Malware Analysis Report,2023-04-13,1,1,0,0,8,0,0,0,3.077819531114783,35.75,0.0,snowyamber malware analysis report
1281,HALFRIG - Malware Analysis Report,2023-04-13,1,3,0,0,1,0,0,0,3.492476869310176,29.0,0.0,halfrig malware analysis report
1282,QUARTERRIG - Malware Analysis Report,2023-04-13,1,1,0,0,6,0,0,0,3.3927474104487847,36.333333333333336,0.0,quarterrig malware analysis report
1283,3CX Software Supply Chain Compromise Initiated by a Prior Software Supply Chain Compromise; Suspected North Korean Actor Responsible,2023-04-20,1,1,0,0,1,1,0,0,3.795088586397732,52.0,0.0,software supply chain compromise initiated prior software supply chain compromise suspected north korean actor responsible
1284,Is Hagga Threat Actor (ab)using FSociety framework ?,2022-11-21,2,0,3,0,0,0,1,1,0.0,0.0,0.0,hagga threat actor abusing fsociety framework
1285,An Analysis of Infrastructure linked to the Hagga Threat Actor,2022-07-12,2,16,16,0,0,0,1,1,3.3662640105144885,0.0,0.0,analysis infrastructure linked hagga threat actor
1286,Volt Typhoon targets US critical infrastructure with living-off-the-land techniques,2023-05-25,1,0,0,19,0,1,0,0,0.0,0.0,0.0,volt typhoon target critical infrastructure livingofftheland technique
1289,APT43: North Korean Group Uses Cybercrime to Fund Espionage Operations,2023-03-28,1,0,0,0,0,0,0,0,0.0,0.0,0.0,apt north korean group us cybercrime fund espionage operation
1290,Chinese Threat Actors Targeting Europe in SmugX Campaign,2023-07-03,1,2,5,41,0,1,1,1,3.176664970139768,0.0,0.0,chinese threat actor targeting europe smugx campaign
1291,MoustachedBouncer: Espionage against foreign diplomats in Belarus,2023-07-21,1,0,0,0,0,0,0,0,0.0,0.0,0.0,moustachedbouncer espionage foreign diplomat belarus
1292,CISA - MAR-10459736.r1.v1 - WHIRLPOOL Variant,2023-08-25,3,0,0,0,0,0,0,0,0.0,0.0,1.0,cisa marrv whirlpool variant
1293,Pandora analysis (NEW ORDER LIST GREEN VALLEY CORP.xlam),2023-08-25,3,0,0,0,0,0,0,0,0.0,0.0,1.0,pandora analysis new order list green valley corpxlam
1294,Pandora analysis (INV0027378237.7z) - Malicious attachment,2023-08-28,3,1,0,0,0,0,0,0,3.277613436819116,0.0,1.0,pandora analysis invz malicious attachment
1295,FIN8-LINKED ACTOR TARGETS CITRIX NETSCALER SYSTEMS,2023-08-29,2,0,2,8,0,1,1,1,0.0,0.0,0.0,finlinked actor target citrix netscaler system
1296,Diving Deep into UNC4841 Operations Following Barracuda ESG Zero-Day Remediation (CVE-2023-2868),2023-08-29,2,10,62,16,0,1,1,1,3.4886391702471684,0.0,0.0,diving deep unc operation following barracuda esg zeroday remediation cve
1297,CustomerLoader: a new malware distributing a wide variety of payloads,2023-07-14,2,54,4,0,0,0,1,1,3.121734890051364,0.0,0.0,customerloader new malware distributing wide variety payload
1298,Police.CH - Erpresserische Kryptowährung-Adressen,2023-09-08,3,0,0,0,0,0,0,0,0.0,0.0,1.0,policech erpresserische kryptowhrungadressen
1299,Spyware Telegram mod distributed via Google Play - Evil Telegram doppelganger attacks Chinese users,2023-09-11,3,1,0,0,0,1,0,0,3.084962500721156,0.0,1.0,spyware telegram mod distributed via google play evil telegram doppelganger attack chinese user
1300,AA23-250A: Multiple Nation-State Threat Actors Exploit CVE-2022-47966 and CVE-2022-42475,2023-10-10,3,3,23,0,0,0,1,1,3.3785697620348003,0.0,1.0,aaa multiple nationstate threat actor exploit cve cve
1301,BiBi-Linux: A New Wiper Dropped By Pro-Hamas Hacktivist Group,2023-11-21,2,0,0,1,0,1,0,0,0.0,0.0,0.0,bibilinux new wiper dropped prohamas hacktivist group
1302,CVE-2023-46604 (Apache ActiveMQ) Vulnerability Exploited to Infect Systems With Cryptominers and Rootkits,2023-11-22,3,0,0,5,6,1,0,0,0.0,30.83333333333333,1.0,cve apache activemq vulnerability exploited infect system cryptominers rootkits
1303,"AA23-335A: IRGC-Affiliated Cyber Actors Exploit PLCs in Multiple Sectors, Including U.S. Water and Wastewater Systems Facilities",2023-12-05,3,0,2,1,0,1,1,1,0.0,0.0,1.0,aaa irgcaffiliated cyber actor exploit plcs multiple sector including water wastewater system facility
1304,PSA: Fake CVE-2023-45124 Phishing Scam Tricks Users Into Installing Backdoor Plugin,2023-12-05,3,1,0,1,0,1,0,0,3.471354487013929,0.0,1.0,psa fake cve phishing scam trick user installing backdoor plugin
1306,MAR-10478915-1.v1 Citrix Bleed,2023-12-06,3,0,0,0,0,0,0,0,0.0,0.0,1.0,marv citrix bleed
1307,AA23-339A Threat Actors Exploit Adobe ColdFusion CVE- 2023-26360 for Initial Access to Government Servers,2023-12-06,3,0,1,0,0,0,0,1,0.0,0.0,1.0,aaa threat actor exploit adobe coldfusion cve initial access government server
1308,Phishing targeting Luxembourg services (hosted and served on/from AWS),2023-12-19,2,9,5,0,1,0,1,1,3.2586627549462945,33.0,0.0,phishing targeting luxembourg service hosted served onfrom aws
1309,"OSINT -  BattleRoyal, DarkGate Cluster Spreads via Email and Fake Browser Updates",2023-12-22,2,5,2,0,0,0,1,1,3.557105696063912,0.0,0.0,osint battleroyal darkgate cluster spread via email fake browser update
1310,Active Exploitation of Two Zero-Day Vulnerabilities in Ivanti Connect Secure VPN,2024-01-11,1,3,13,0,0,0,1,1,3.339237972911965,0.0,0.0,active exploitation two zeroday vulnerability ivanti connect secure vpn
1311,A host (hosted in RU) with only phishing websites,2024-01-30,1,0,1,0,0,0,0,1,0.0,0.0,0.0,host hosted phishing website
1312,OSINT - KrustyLoader - Rust malware linked to Ivanti ConnectSecure compromises,2024-01-30,1,0,0,12,0,1,0,0,0.0,0.0,0.0,osint krustyloader rust malware linked ivanti connectsecure compromise
1313,"OSINT - Cutting Edge, Part 2: Investigating Ivanti Connect Secure VPN Zero-Day Exploitation",2024-01-31,1,12,8,0,0,0,1,1,3.1351033898093106,0.0,0.0,osint cutting edge part investigating ivanti connect secure vpn zeroday exploitation
1314,OSINT - Ivanti Connect Secure: Journey to the core of the DSLog backdoor,2024-02-12,1,0,1,0,0,0,0,1,0.0,0.0,0.0,osint ivanti connect secure journey core dslog backdoor
1315,AA22-138B Threat Actors Chaining VMware Vulnerabilities for Full System Control,2022-06-02,3,2,20,0,4,1,1,1,2.5,34.0,1.0,aab threat actor chaining vmware vulnerability full system control
1316,"(fake? exercise) Phishing targeting different organisation in Benelux (""cybersecurity"" company Pistachio)",2024-02-16,3,0,1,0,0,0,0,1,0.0,0.0,1.0,fake exercise phishing targeting different organisation benelux cybersecurity company pistachio
1318,I-Soon / Anxun data leak in Github,2024-02-22,3,0,9,0,4,0,1,1,0.0,98.0,1.0,isoon anxun data leak github
1319,OSINT - ConnectWise ScreenConnect attacks deliver malware,2024-02-23,2,0,0,0,0,0,0,0,0.0,0.0,0.0,osint connectwise screenconnect attack deliver malware
1320,OSINT - Zero-Day Exploitation of Unauthenticated Remote Code Execution Vulnerability in GlobalProtect (CVE-2024-3400),2024-04-13,1,1,8,0,0,0,1,1,3.0269868333592878,0.0,0.0,osint zeroday exploitation unauthenticated remote code execution vulnerability globalprotect cve
1321,BatLoader Continues to Abuse Google Search Ads to Deliver Vidar Stealer and Ursnif,2023-03-16,2,29,0,0,0,1,0,0,3.3237710557196,0.0,0.0,batloader continues abuse google search ad deliver vidar stealer ursnif
1322,OSINT - #StopRansomware: Akira Ransomware,2024-04-19,2,0,0,13,0,1,0,0,0.0,0.0,0.0,osint stopransomware akira ransomware
1323,OSINT - Potential abuse by Lazarus group using LinkedIn to spread malware,2024-04-24,1,0,0,0,0,0,0,0,0.0,0.0,0.0,osint potential abuse lazarus group using linkedin spread malware
1324,Lazarus infrastructure (pivot via Censys),2024-04-24,1,0,6,0,0,0,1,1,0.0,0.0,0.0,lazarus infrastructure pivot via censys
1325,OSINT - ArcaneDoor - New espionage-focused campaign found targeting perimeter network devices,2024-04-25,1,0,0,0,0,0,0,0,0.0,0.0,0.0,osint arcanedoor new espionagefocused campaign found targeting perimeter network device
1326,OSINT - Kampania APT28 skierowana przeciwko polskim instytucjom rządowym,2024-05-08,1,0,0,0,37,0,0,0,0.0,68.35135135135135,0.0,osint kampania apt skierowana przeciwko polskim instytucjom rzdowym
1327,OSINT - Advisory: Active exploitation of Check Point Remote Access VPN vulnerability (CVE-2024-24919),2024-05-31,3,0,4,0,0,0,1,1,0.0,0.0,1.0,osint advisory active exploitation check point remote access vpn vulnerability cve
1328,OSINT of Exchange 0-day campaign (Atos),2022-10-03,1,21,4,0,0,0,1,1,3.2917732001194917,0.0,0.0,osint exchange day campaign atos
1329,TR-87 - CrowdStrike Agent causing BSOD loop on Windows - Faulty Update on Falcon Sensor,2024-07-19,2,0,0,0,0,0,0,0,0.0,0.0,0.0,crowdstrike agent causing bsod loop window faulty update falcon sensor
1330,CISA - AA24-131A #StopRansomware: Black Basta,2024-05-10,3,105,20,41,3,1,1,1,3.3621772625591397,215.66666666666663,1.0,cisa aaa stopransomware black basta
