,event_info,threat_level_id,num_ips,has_multiple_ip_ranges,unique_ip_countries,criticite
1910,OSINT - Hildegard: New TeamTNT Malware Targeting Kubernetes,1,0,0,0,0.0
1911,OSINT - AN ANALYSIS OF THE EGREGOR RANSOMWARE,2,1,0,1,0.0
1914,Gamaredon Group (common notes from McAfee and other sources),3,0,0,0,1.0
1915,OSINT - IronNetInjector: Turla’s New Malware Loading Tool,2,0,0,0,0.0
1916,March 2021 Exchange Server Security Updates for older Cumulative Updates of Exchange Server,1,0,0,0,0.0
1917,OSINT - DearCry ransomware (abusing Exchange Server),1,0,0,0,0.0
1918,CISA.gov - AA21-062A Mitigate Microsoft Exchange Server Vulnerabilities,3,15,1,1,1.0
1919,OSINT  - Analyzing attacks taking advantage of the Exchange Server vulnerabilities,2,0,0,0,0.0
1921,FireEye Mandiant PulseSecure Exploitation Countermeasures,1,0,0,0,0.0
1922,Netfilter Rootkit Samples - F. Roth - Google sheet + expansion,1,0,0,0,0.0
1923,Kaseya ransomware attack - indicators and information publicly available,1,0,0,0,0.0
1924,OSINT -  Protecting customers from a private-sector offensive actor using 0-day exploits and DevilsTongue malware,1,0,0,0,0.0
1925,OSINT - NSO related domains,1,0,0,0,0.0
1926,Nanocore 20210816,3,0,0,0,1.0
1927,AA21-110A Exploitation of Pulse Connect Secure Vulnerabilities,3,0,0,0,1.0
1928,OSINT - Mēris botnet,1,0,0,0,0.0
1929,TinyTurla - Turla deploys new malware to keep a secret backdoor on victim machines,1,0,0,0,0.0
1930,OINT - Hunting the LockBit Gang's Exfiltration Infrastructures,1,3,1,1,0.0
1931,"Malware Discovered in Popular NPM Package, ua-parser-js",2,0,0,0,0.0
1932,UEFI threats moving to the ESP: Introducing ESPecter bootkit,1,4,1,1,0.0
1933,CYBERCOM_Malware_Alert -  MuddyWater has been seen using a variety of techniques to maintain access to victim networks.,2,0,0,0,0.0
1936,"OSINT - North Korea’s Lazarus APT leverages Windows Update client, GitHub in latest campaign",2,0,0,0,0.0
1937,Compromised host delivering malware (Mirai),1,0,0,0,0.0
1938,OSINT - Cytrox Spyware Indicators of Compromise,3,0,0,0,1.0
1939,HermeticWiper | New Destructive Malware Used In Cyber Attacks on Ukraine,1,0,0,0,0.0
1940,HermeticWiper,1,0,0,0,0.0
1941,CISA - Malware Analysis Report (AR22-055A) - MAR–10369127–1.v1 - MuddyWater,2,7,1,1,0.0
1946,A22-108A TraderTraitor North Korean State-Sponsored APT Targets Blockchain Companies,3,13,1,1,1.0
1947,TraderTraitor: North Korean State-Sponsored APT Targets Blockchain Companies,1,0,0,0,0.0
1948,Phishing La Banque Postale - Lookyloo Capture (http://one.doesntexist.com/p/b2ba4),3,0,0,0,1.0
1949,Sample Linux miner - XMring,1,0,0,0,0.0
1950,OSINT - First Exploitation of Follina Seen in the Wild,1,0,0,0,0.0
1952,OSINT - Russia's APT28 uses fear of nuclear war to spread Follina docs in Ukraine,2,1,0,1,0.0
1953,#StopRansomware: MedusaLocker,1,0,0,0,0.0
1954,[TLP:WHITE] Joint CSA: North Korean State-Sponsored Cyber Actors Use Maui Ransomware to Target the Healthcare and Public Health Sector,1,0,0,0,0.0
1955,CISA - MAR-10382254.r1.v1: XMRIG Cryptominer,3,0,0,0,1.0
1956,CSSF - Warnings,2,0,0,0,0.0
1957,Github Repo Compromise Domain MyJino RU,1,0,0,0,0.0
1958,OSINT - Reservations Requested: TA558 Targets Hospitality and Travel,2,1,0,1,0.0
1959,OSINT - JSSLoader: the shellcode edition,3,0,0,0,1.0
1960,Brazil malspam pushes Astaroth (Guildma) malware,1,0,0,0,0.0
1961,Remcos RAT New TTPS – Detection & Response,1,2,1,1,0.0
1962,DangerousSavanna: Two-year long campaign targets financial institutions in French-speaking Africa,2,11,1,1,0.0
1963,Hezb cryptomining malware,2,3,1,1,0.0
1966,"Buzzing in the Background: BumbleBee, a New Modular Backdoor Evolved From BookWorm",2,0,0,0,0.0
1970,OSINT - Linux malware found on a single compromised Linux host,2,0,0,0,0.0
1971,[OSINT] No Honor Among Thieves - Prynt Stealer’s Backdoor Exposed,1,0,0,0,0.0
1972,Prynt Stealer Spotted In the Wild - A New Info Stealer Performing Clipper And Keylogger Activities,1,0,0,0,0.0
1973,Charting TA2541's Flight,1,0,0,0,0.0
1974,OSINT - Fortinet says SSL-VPN pre-auth RCE bug is exploited in attacks,1,7,1,1,0.0
1976,OSINT (VT Collection) - GodFather Malware Returns Targeting Banking Users,3,0,0,0,1.0
1977,OSINT - Godfather Trojan IOCs,1,3,1,1,0.0
1978,Analysis of FG-IR-22-398 – FortiOS - heap-based buffer overflow in SSLVPNd,1,19,1,1,0.0
1980,Microsoft Office 365 Phishing - hosted on IPFS - https://ipfs.io/ipfs/QmdZDtyPrvVegTU7p6JZ5dm3CoZnH2qdEjTRfsUY8Nncwh,3,0,0,0,1.0
1981,Pandora analysis (Ilnas-04570323.exe) - malicious files included in an email,3,0,0,0,1.0
1982,Malicious GitHub user and account - distributing malicious code and running  Sordeal-Stealer,2,0,0,0,0.0
1983,"SNOWYAMBER, HALFRIG, QUARTERRIG - IoC Reference",1,3,1,1,0.0
1984,SNOWYAMBER - Malware Analysis Report,1,0,0,0,0.0
1985,HALFRIG - Malware Analysis Report,1,0,0,0,0.0
1986,QUARTERRIG - Malware Analysis Report,1,0,0,0,0.0
1987,3CX Software Supply Chain Compromise Initiated by a Prior Software Supply Chain Compromise; Suspected North Korean Actor Responsible,1,0,0,0,0.0
1988,Is Hagga Threat Actor (ab)using FSociety framework ?,2,3,1,1,0.0
1989,An Analysis of Infrastructure linked to the Hagga Threat Actor,2,16,1,1,0.0
1990,Volt Typhoon targets US critical infrastructure with living-off-the-land techniques,1,0,0,0,0.0
1993,APT43: North Korean Group Uses Cybercrime to Fund Espionage Operations,1,0,0,0,0.0
1994,Chinese Threat Actors Targeting Europe in SmugX Campaign,1,5,1,1,0.0
1995,MoustachedBouncer: Espionage against foreign diplomats in Belarus,1,0,0,0,0.0
1996,CISA - MAR-10459736.r1.v1 - WHIRLPOOL Variant,3,0,0,0,1.0
1997,Pandora analysis (NEW ORDER LIST GREEN VALLEY CORP.xlam),3,0,0,0,1.0
1998,Pandora analysis (INV0027378237.7z) - Malicious attachment,3,0,0,0,1.0
1999,FIN8-LINKED ACTOR TARGETS CITRIX NETSCALER SYSTEMS,2,2,1,1,0.0
2000,Diving Deep into UNC4841 Operations Following Barracuda ESG Zero-Day Remediation (CVE-2023-2868),2,62,1,1,0.0
2001,CustomerLoader: a new malware distributing a wide variety of payloads,2,4,1,1,0.0
2002,Police.CH - Erpresserische Kryptowährung-Adressen,3,0,0,0,1.0
2003,Spyware Telegram mod distributed via Google Play - Evil Telegram doppelganger attacks Chinese users,3,0,0,0,1.0
2004,AA23-250A: Multiple Nation-State Threat Actors Exploit CVE-2022-47966 and CVE-2022-42475,3,23,1,1,1.0
2005,BiBi-Linux: A New Wiper Dropped By Pro-Hamas Hacktivist Group,2,0,0,0,0.0
2006,CVE-2023-46604 (Apache ActiveMQ) Vulnerability Exploited to Infect Systems With Cryptominers and Rootkits,3,0,0,0,1.0
2007,"AA23-335A: IRGC-Affiliated Cyber Actors Exploit PLCs in Multiple Sectors, Including U.S. Water and Wastewater Systems Facilities",3,2,1,1,1.0
2008,PSA: Fake CVE-2023-45124 Phishing Scam Tricks Users Into Installing Backdoor Plugin,3,0,0,0,1.0
2010,MAR-10478915-1.v1 Citrix Bleed,3,0,0,0,1.0
2011,AA23-339A Threat Actors Exploit Adobe ColdFusion CVE- 2023-26360 for Initial Access to Government Servers,3,1,0,1,1.0
2012,Phishing targeting Luxembourg services (hosted and served on/from AWS),2,5,1,1,0.0
2013,"OSINT -  BattleRoyal, DarkGate Cluster Spreads via Email and Fake Browser Updates",2,2,1,1,0.0
2014,Active Exploitation of Two Zero-Day Vulnerabilities in Ivanti Connect Secure VPN,1,13,1,1,0.0
2015,A host (hosted in RU) with only phishing websites,1,1,0,1,0.0
2016,OSINT - KrustyLoader - Rust malware linked to Ivanti ConnectSecure compromises,1,0,0,0,0.0
2017,"OSINT - Cutting Edge, Part 2: Investigating Ivanti Connect Secure VPN Zero-Day Exploitation",1,8,1,1,0.0
2018,OSINT - Ivanti Connect Secure: Journey to the core of the DSLog backdoor,1,1,0,1,0.0
2019,AA22-138B Threat Actors Chaining VMware Vulnerabilities for Full System Control,3,20,1,1,1.0
2020,"(fake? exercise) Phishing targeting different organisation in Benelux (""cybersecurity"" company Pistachio)",3,1,0,1,1.0
2022,I-Soon / Anxun data leak in Github,3,9,1,1,1.0
2023,OSINT - ConnectWise ScreenConnect attacks deliver malware,2,0,0,0,0.0
2024,OSINT - Zero-Day Exploitation of Unauthenticated Remote Code Execution Vulnerability in GlobalProtect (CVE-2024-3400),1,8,1,1,0.0
2025,BatLoader Continues to Abuse Google Search Ads to Deliver Vidar Stealer and Ursnif,2,0,0,0,0.0
2026,OSINT - #StopRansomware: Akira Ransomware,2,0,0,0,0.0
2027,OSINT - Potential abuse by Lazarus group using LinkedIn to spread malware,1,0,0,0,0.0
2028,Lazarus infrastructure (pivot via Censys),1,6,1,1,0.0
2029,OSINT - ArcaneDoor - New espionage-focused campaign found targeting perimeter network devices,1,0,0,0,0.0
2030,OSINT - Kampania APT28 skierowana przeciwko polskim instytucjom rządowym,1,0,0,0,0.0
2031,OSINT - Advisory: Active exploitation of Check Point Remote Access VPN vulnerability (CVE-2024-24919),3,4,1,1,1.0
2032,OSINT of Exchange 0-day campaign (Atos),1,4,1,1,0.0
2033,TR-87 - CrowdStrike Agent causing BSOD loop on Windows - Faulty Update on Falcon Sensor,2,0,0,0,0.0
2034,CISA - AA24-131A #StopRansomware: Black Basta,3,20,1,1,1.0
2035,OSINT - RDGAs: The Next Chapter in Domain Generation Algorithms,3,0,0,0,1.0
2036,OSINT - Major Payment Disruption: Ransomware Strikes Indian Banking Infrastructure,3,0,0,0,1.0
2037,Fake booking.com service website gathering PII including passport,3,1,0,1,1.0
2038,Fake booking.com website - Lookyloo Capture (https://booking-0ef4-8213-ae7f-3fec3e22.1facc.pw/?stays=superb-apartment-to-rent-in-central-nijmegen&sid=9648547963&id=376818034&awg_dvm=FCgjGHuw8y),3,0,0,0,1.0
2039,OSINT - NGate Android malware relays NFC traffic to steal cash,3,1,0,1,1.0
2040,Malicious comment on GitHub pointing to malware,3,0,0,0,1.0
2043,FluBot - Distribution vectors & Threat network infrastructure,3,0,0,0,1.0
2044,OSINT - Earth Lusca Uses KTLVdoor Backdoor for Multiplatform Intrusion,3,0,0,0,1.0
2047,OSINT - Unraveling SloppyLemming’s Operations Across South Asia,3,0,0,0,1.0
2048,OSINT - Inside the Dragon: DragonForce Ransomware Group,3,5,1,1,1.0
2049,Investigating FortiManager Zero-Day Exploitation (CVE-2024-47575),3,5,1,1,1.0
2050,OSINT - Gorilla DDoS,3,15,1,1,1.0
2051,OSINT - Game of Emperor: Unveiling Long Term Earth Estries Cyber Intrusions,3,22,1,1,1.0
2053,Operation Cobalt Whisper: Threat Actor Targets Multiple Industries Across Hong Kong and Pakistan.,3,8,1,1,1.0
2054,OSINT - Threat Advisory: Oh No Cleo! Cleo Software Actively Being Exploited in the Wild,3,0,0,0,1.0
2055,spearphishing campaign targeted at least 20 Autonomous System (AS) owners,3,1,0,1,1.0
2057,OSINT - Lookout Discovers Two Russian Android Spyware Families from Gamaredon APT,3,8,1,1,1.0
2058,OSINT - Mamba 2FA: A new contender in the AiTM phishing ecosystem,3,24,1,1,1.0
2059,OSINT - The Qualcomm DSP Driver - How Serbian authorities have deployed surveillance technology and digital repression tactics,3,0,0,0,1.0
2060,"""Packets everywhere!"" report about delivery abuse system and phishing",3,3,1,1,1.0
2061,OSINT - Signals of Trouble: Multiple Russia-Aligned Threat Actors Actively Targeting Signal Messenger,3,0,0,0,1.0
2062,OSINT - GreyNoise Observes Active Exploitation of Cisco Vulnerabilities Tied to Salt Typhoon Attacks,2,29,1,1,0.0
2063,"Over 2,400 IP addresses linked to Astrill VPN, often used by North Korean fake IT workers.",3,0,0,0,1.0
2064,AA25-071A Stop Ransomware: Medusa Ransomware,3,0,0,0,1.0
2065,Fake trademark-related invoice,3,0,0,0,1.0
2066,OSINT - Threat Brief: CVE-2025-31324,3,18,1,1,1.0
2067,OSINT - New Russia-affiliated actor Void Blizzard targets critical sectors for espionage,3,0,0,0,1.0
2068,Malicious File Creates Network Socket and Contacts fdh32fsdfhs.shop - Kunai Analysis Report sample - 2d266ab2597c72424aa21bc00718f9a13e5836e8,3,0,0,0,1.0
2069,Microsoft SharePoint Server Remote Code Execution Vulnerability - CVE-2025-53770,1,6,1,1,0.0
2070,OSINT -  Disrupting active exploitation of on-premises SharePoint vulnerabilities,1,4,1,1,0.0
2073,The Spy Kittens Are Back: Rocket Kitten 2,3,3,1,1,1.0
2074,The Dukes: 7 Years of Russian Espionage,3,31,1,1,1.0
2075,WitchCoven: Exploiting Web Analytics to Ensnare Victims,3,0,0,0,1.0
2076,APT28 Under the Scope - A Journey into Exfiltrating Intelligence and Government Information,3,0,0,0,1.0
2077,Remtasu obtaining Facebook accounts,1,0,0,0,0.0
2078,Bookworm Trojan: A Model of Modular Architecture,3,0,0,0,1.0
2079,New wave of cyberattacks against Ukrainian power industry,3,2,1,1,1.0
2080,Attack Campaign on the Government of Thailand Delivers Bookworm Trojan,3,11,1,1,1.0
2081,BlackEnergy by the SSHBearDoor : attacks against Ukrainian news media and electric industry,3,6,1,1,1.0
2082,In Pursuit of Optical Fibers and Troop Intel: Targeted Attack Distributes PlugX in Russia,3,2,1,1,1.0
2083,Sakula Reloaded,3,1,0,1,1.0
2084,Backdoor.Cadelspy and Backdoor.Remexi - Symantec,3,0,0,0,1.0
2085,Targeted Malware Attacks against NGO Linked to Attacks on Burmese Government Websites - Citizen Lab,3,4,1,1,1.0
2086,BOOTRASH - Fireeye,3,0,0,0,1.0
2087,Packrat: Seven Years of a South American Threat Actor,3,13,1,1,1.0
2088,LOWBOW - FireEye,3,1,0,1,1.0
2089,China Peace Palace attacks - ThreatConnect,3,0,0,0,1.0
2090,Duke Cloud Linux - F-Secure,3,2,1,1,1.0
2091,Maldoc Cybersecurity in the EU Common Security and Defense Policy,1,1,0,1,0.0
2092,SeaDuke - Symantec/PaloAlto,3,3,1,1,1.0
2093,Operation Potao Express,3,38,1,1,1.0
2094,Terracotta VPN - RSA,3,0,0,0,1.0
2095,IsSpace via CVE-2015-5122 - PaloAlto,3,2,1,1,1.0
2096,New Malware â€˜Roverâ€™ Targets Indian Ambassador to Afghanistan,2,1,0,1,0.0
2097,APT29 HammerToss - FireEye,3,0,0,0,1.0
2098,Butterfly/WildNeutron - Symantec / Kaspersky,3,4,1,1,1.0
2099,BlackVine - Symantec,3,1,0,1,1.0
2100,"New Android Trojan â€œXbotâ€ Phishes Credit Cards and Bank Accounts, Encrypts Devices for Ransom",2,2,1,1,0.0
2102,A Look Into Fysbis: Sofacyâ€™s Linux Backdoor,2,1,0,1,0.0
2103,ELF Linux/Torte infection (in Wordpress) - MMD-0050-2016,2,4,1,1,0.0
2104,A case of java trojan (downloader/RCE) for remote minerd hack - MMD-0049-2016,2,1,0,1,0.0
2105,DDOS.TF = (new) ELF & Win32 DDoS service with ASP + PHP/MySQL MOF webshells - MMD-0048-2016,2,6,1,1,0.0
2106,Letâ€™s ride with TeslaCrypt,2,1,0,1,0.0
2107,The return of HackingTeam with new implants for OS X,2,1,0,1,0.0
2108,Angler EK send Teslacrypt,2,4,1,1,0.0
2109,New OS X Ransomware KeRanger Infected Transmission BitTorrent Client Installer,2,0,0,0,0.0
2110,Macro Malware Associated With Dridex Finds New Ways to Hide,3,0,0,0,1.0
2111,Shifting Tactics: Tracking changes in years-long espionage campaign against Tibetans,3,9,1,1,1.0
2112,PowerSniff Malware Used in Macro-based Attacks,3,0,0,0,1.0
2113,PETYA Crypto-ransomware Overwrites MBR to Lock Users Out of Their Computers,3,0,0,0,1.0
2114,Ad Serving Platform Used By PUA Also Delivers Magnitude Exploit Kit,3,0,0,0,1.0
2115,"SAMSAM: THE DOCTOR WILL SEE YOU, AFTER HE PAYS THE RANSOM",2,0,0,0,0.0
2116,Ransomware - NSIS.Onion,3,1,0,1,1.0
2117,Meet Remaiten â€“ a Linux bot on steroids targeting routers and potentially other IoT devices,3,3,1,1,1.0
2118,KillDisk and BlackEnergy Are Not Just Energy Sector Threats,2,9,1,1,0.0
2119,Large malvertising campaign hits popular Dutch websites,2,2,1,1,0.0
2120,Click-Fraud Ramdo Malware Family Continues to Plague Users,3,0,0,0,1.0
2121,Jigsaw Ransomware Decrypted: Will delete your files until you pay the Ransom,3,0,0,0,1.0
2122,Retefe is back in town,3,1,0,1,1.0
2123,Looking Into a Cyber-Attack Facilitator in the Netherlands,2,0,0,0,0.0
2124,Malware Takes Advantage of Windows â€˜God Modeâ€™,3,0,0,0,1.0
2126,Operation Groundbait: Espionage in Ukrainian war zones,2,6,1,1,0.0
2127,EITest campaign still going strong,3,5,1,1,1.0
2128,Malware used in the Cyberespionage against RUAG,2,0,0,0,0.0
2129,"The Kelihos & Severa; the ""All Out"" version",3,10,1,1,1.0
2130,Neutrino EK and CryptXXX,3,3,1,1,1.0
2131,Windows Background Intelligent Transfer Service (BITS) used to download malware,2,0,0,0,0.0
2132,New Sofacy Attacks Against US Government Agency,2,1,0,1,0.0
2133,Mofang: A politically motivated information stealing adversary,1,24,1,1,0.0
2134,Patchwork â€“ Targeted Attack (APT),2,56,1,1,0.0
2135,Group5: Syria and the Iranian Connection,1,1,0,1,0.0
2136,Oracle PoS hack,2,62,1,1,0.0
2137,Operation Ghoul: targeted attacks on industrial and engineering organizations,1,1,0,1,0.0
2138,"PokÃ©mon-themed Umbreon Linux Rootkit Hits x86, ARM Systems",2,0,0,0,0.0
2139,RIG exploit kit takes on large malvertising campaign,3,1,0,1,1.0
2140,Threat Spotlight: GozNym,2,0,0,0,0.0
2141,OilRig Malware Campaign Updates Toolset and Expands Targets,3,0,0,0,1.0
2142,Tech support scammers abuse bug in HTML5 to freeze computers,3,1,0,1,1.0
2143,Pawn Storm Ramps Up Spear-phishing Before Zero-Days Get Patched,2,0,0,0,0.0
2144,Ransoc Desktop Locking Ransomware Ransacks Local Files and Social Media Profiles,3,4,1,1,1.0
2145,New Carbanak / Anunak Attack Methodology,2,4,1,1,0.0
2146,COBALT Logical attacks on ATMs,3,6,1,1,1.0
2147,New wave of Mirai attacking home routers,2,15,1,1,0.0
2148,The rise of TeleBots: Analyzing disruptive KillDisk attacks,2,3,1,1,0.0
2149,Spear Phishing Attack Hits Industrial Companies,3,3,1,1,1.0
2150,The â€œEyePyramidâ€ attacks A homebrew cyberespionage operation that took Italy by storm,3,0,0,0,1.0
2151,Carbanak group uses Google for malware command-and-control,2,0,0,0,0.0
2152,Evil: A poor manâ€™s ransomware in JavaScript,3,0,0,0,1.0
2153,Nile Phish: Large-Scale Phishing Campaign Targeting Egyptian Civil Society,2,3,1,1,0.0
2154,"Several polish banks hacked, information stolen by unknown attackers",2,29,1,1,0.0
2155,WordPress REST API Vulnerability Abused in Defacement Campaigns,3,6,1,1,1.0
2156,Covert Channels and Poor Decisions: The Tale of DNSMessenger,3,0,0,0,1.0
2157,OFF-THE-SHELF RANSOMWARE USED TO TARGET THE HEALTHCARE SECTOR,3,0,0,0,1.0
2158,Snake: Coming soon in Mac OS X flavour,3,1,0,1,1.0
2159,Dridex and Locky Return Via PDF Attachments in Latest Campaigns,3,8,1,1,1.0
2160,FIN7 Evolution and the Phishing LNK,3,0,0,0,1.0
2161,Kazuar: Multiplatform Espionage Backdoor with API Access,3,0,0,0,1.0
2162,Seamless Campaign using Rig Exploit Kit to send Ramnit Trojan,3,3,1,1,1.0
2163,EternalBlue Exploit Actively Used to Deliver Remote Access Trojans,2,6,1,1,0.0
2164,WannaCry: Ransomware attacks show strong links to Lazarus group,3,5,1,1,1.0
2165,Multiple Groups Have Been Exploiting ETERNALBLUE Weeks Before WannaCry,3,2,1,1,1.0
2166,Not Your Typical Ransomware Infection,3,6,1,1,1.0
2167,TrickBotâ€™s bag of tricks,3,33,1,1,1.0
2168,Industroyer: Biggest threat to industrial control systems since Stuxnet,2,5,1,1,0.0
2169,"McAfee Discovers Pinkslipbot Exploiting Infected Machines as Control Servers; Releases Free Tool to Detect, Disable Trojan",3,3,1,1,1.0
2170,Following the Trail of BlackTechâ€™s Cyber Espionage Campaigns,3,1,0,1,1.0
2171,New KONNI Campaign References North Korean Missile Capabilities,3,0,0,0,1.0
2172,"Real News, Fake Flash: Mac OS X Users Targete",3,3,1,1,1.0
2174,Poisoning the Well: Banking Trojan Targets Google Search Results,3,2,1,1,1.0
2175,Silence â€“ a new Trojan attacking financial organizations,3,1,0,1,1.0
2176,RickRolled by none other than IoTReaper,3,10,1,1,1.0
2177,"New Targeted Attack in the Middle East by APT34, a Suspected Iranian Threat Group, Using CVE-2017-11882 Exploit",3,6,1,1,1.0
2178,Criminals in a festive mood,3,1,0,1,1.0
2179,Sneaky *.BAT File Leads to Spoofed Banking Page,3,0,0,0,1.0
2180,Update on Pawn Storm: New Targets and Politically Motivated Campaigns,3,0,0,0,1.0
2181,Korea In The Crosshairs,3,0,0,0,1.0
2182,Microsoft Office Vulnerabilities Used to Distribute Zyklon Malware in Recent Campaign,2,10,1,1,0.0
2183,Reviewing the spam filters: Malspam pushing Gozi-ISFB,3,22,1,1,1.0
2184,Argenta phishing website,3,0,0,0,1.0
2185,Flash 0 Day In The Wild: Group 123 At The Controls,1,0,0,0,0.0
2186,Targeted Attacks In The Middle East,3,1,0,1,1.0
2187,3 examples of malspam pushing Loki-Bot malware,3,3,1,1,1.0
2188,Free Ransomware Available on Dark Web,3,0,0,0,1.0
2189,Sofacy Attacks Multiple Government Entities,2,0,0,0,0.0
2190,Invisible resource thieves: The increasing threat of cryptocurrency miners,3,0,0,0,1.0
2191,CVE-2018-4878 (Flash Player up to 28.0.0.137) and Exploit Kits,2,3,1,1,0.0
2192,New MacOS Backdoor Linked to OceanLotus Found,3,0,0,0,1.0
2193,Reversed C2 traffic from China,3,3,0,1,1.0
2194,Malspam pushing Trickbot malware on Friday 2018-05-11,3,4,1,1,1.0
2195,New VPNFilter malware targets at least 500K networking devices worldwide,1,13,1,1,0.0
2196,CVE-2018-8174 (VBScript Engine) and Exploit Kits,3,6,1,1,1.0
2197,DHL-Themed malspam with links to .js file downloader,3,6,1,1,1.0
2198,CVE-2018-8174 (VBScript Engine) and Exploit Kits,2,7,1,1,0.0
2199,The King is dead. Long live the King!,2,0,0,0,0.0
2200,MirageFox: APT15 Resurfaces With New Tools Based On Old Ones,2,0,0,0,0.0
2201,Taking apart a double zero-day sample discovered in joint hunt with ESET,3,0,0,0,1.0
2202,Down but Not Out: A Look Into Recent Exploit Kit Activities,2,10,1,1,0.0
2203,RANCOR: Targeted Attacks in South East Asia Using PLAINTEE and DDKONG Malware Families,3,8,1,1,1.0
